,DOM,delay
4247,18,22018
4248,18,22098
4249,18,22179
4250,18,22257
4251,18,22337
4252,18,22418
4253,18,22499
4254,18,22579
4255,18,22660
4256,18,22739
4257,18,22820
4258,18,22900
4259,18,22980
4260,18,23061
4261,18,23141
4262,18,23221
4263,18,23301
