,DOM,TSCounter,time
733,11.0,1620656714.2,62291651.0
734,12.0,1620656714.2,62291648.0
735,13.0,1620656714.2,62291652.0
736,14.0,1620656714.2,62291642.0
737,16.0,1620656714.2,62291646.0
738,18.0,1620656714.2,62291642.0
739,1.0,1620656715.2,79012475.0
740,2.0,1620656715.2,79012478.0
741,6.0,1620656715.2,79012479.0
742,11.0,1620656715.2,79012476.0
743,12.0,1620656715.2,79012474.0
744,13.0,1620656715.2,79012477.0
745,14.0,1620656715.2,79012468.0
746,16.0,1620656715.2,79012472.0
747,18.0,1620656715.2,79012468.0
748,1.0,1620656716.2,95733151.0
749,2.0,1620656716.2,95733154.0
750,6.0,1620656716.2,95733155.0
751,11.0,1620656716.2,95733153.0
752,12.0,1620656716.2,95733150.0
753,13.0,1620656716.2,95733154.0
754,14.0,1620656716.2,95733144.0
755,16.0,1620656716.2,95733148.0
756,18.0,1620656716.2,95733144.0
757,1.0,1620656717.3,12454030.0
758,2.0,1620656717.3,12454034.0
759,6.0,1620656717.3,12454035.0
760,11.0,1620656717.3,12454032.0
761,12.0,1620656717.3,12454029.0
762,13.0,1620656717.3,12454033.0
763,14.0,1620656717.3,12454024.0
764,16.0,1620656717.3,12454027.0
765,18.0,1620656717.3,12454023.0
766,1.0,1620656718.3,29174286.0
767,2.0,1620656718.3,29174289.0
768,6.0,1620656718.3,29174290.0
769,11.0,1620656718.3,29174287.0
770,12.0,1620656718.3,29174285.0
771,13.0,1620656718.3,29174288.0
772,14.0,1620656718.3,29174279.0
773,16.0,1620656718.3,29174283.0
774,18.0,1620656718.3,29174279.0
775,1.0,1620656719.3,45894631.0
776,2.0,1620656719.3,45894634.0
777,6.0,1620656719.3,45894635.0
778,11.0,1620656719.3,45894633.0
779,12.0,1620656719.3,45894630.0
780,13.0,1620656719.3,45894634.0
781,14.0,1620656719.3,45894624.0
782,16.0,1620656719.3,45894628.0
783,18.0,1620656719.3,45894624.0
784,1.0,1620656720.3,62615087.0
785,2.0,1620656720.3,62615091.0
786,6.0,1620656720.3,62615092.0
787,11.0,1620656720.3,62615089.0
788,12.0,1620656720.3,62615086.0
789,13.0,1620656720.3,62615090.0
790,14.0,1620656720.3,62615081.0
791,16.0,1620656720.3,62615084.0
792,18.0,1620656720.3,62615080.0
793,1.0,1620656721.3,79334891.0
794,2.0,1620656721.3,79334895.0
795,6.0,1620656721.3,79334896.0
796,11.0,1620656721.3,79334893.0
797,12.0,1620656721.3,79334890.0
798,13.0,1620656721.3,79334894.0
799,14.0,1620656721.3,79334885.0
800,16.0,1620656721.3,79334888.0
801,18.0,1620656721.3,79334884.0
802,1.0,1620656722.3,96055352.0
803,2.0,1620656722.3,96055356.0
804,6.0,1620656722.3,96055357.0
805,11.0,1620656722.3,96055354.0
806,12.0,1620656722.3,96055351.0
807,13.0,1620656722.3,96055355.0
808,14.0,1620656722.3,96055346.0
809,16.0,1620656722.3,96055349.0
810,18.0,1620656722.3,96055345.0
811,1.0,1620656723.4,12775810.0
812,2.0,1620656723.4,12775813.0
813,6.0,1620656723.4,12775814.0
814,11.0,1620656723.4,12775811.0
815,12.0,1620656723.4,12775808.0
816,13.0,1620656723.4,12775812.0
817,14.0,1620656723.4,12775803.0
818,16.0,1620656723.4,12775807.0
819,18.0,1620656723.4,12775803.0
820,1.0,1620656724.4,29496070.0
821,2.0,1620656724.4,29496073.0
822,6.0,1620656724.4,29496074.0
823,11.0,1620656724.4,29496071.0
824,12.0,1620656724.4,29496069.0
825,13.0,1620656724.4,29496072.0
826,14.0,1620656724.4,29496063.0
827,16.0,1620656724.4,29496067.0
828,18.0,1620656724.4,29496063.0
829,1.0,1620656725.4,46216126.0
830,2.0,1620656725.4,46216129.0
831,6.0,1620656725.4,46216130.0
832,11.0,1620656725.4,46216127.0
833,12.0,1620656725.4,46216125.0
834,13.0,1620656725.4,46216129.0
835,14.0,1620656725.4,46216119.0
836,16.0,1620656725.4,46216123.0
837,18.0,1620656725.4,46216119.0
838,1.0,1620656726.4,62936827.0
839,2.0,1620656726.4,62936830.0
840,6.0,1620656726.4,62936831.0
841,11.0,1620656726.4,62936828.0
842,12.0,1620656726.4,62936826.0
843,13.0,1620656726.4,62936829.0
844,14.0,1620656726.4,62936820.0
845,16.0,1620656726.4,62936824.0
846,18.0,1620656726.4,62936820.0
847,1.0,1620656727.4,79657400.0
848,2.0,1620656727.4,79657403.0
849,6.0,1620656727.4,79657404.0
850,11.0,1620656727.4,79657402.0
851,12.0,1620656727.4,79657399.0
852,13.0,1620656727.4,79657403.0
853,14.0,1620656727.4,79657393.0
854,16.0,1620656727.4,79657397.0
855,18.0,1620656727.4,79657393.0
856,1.0,1620656728.4,96377822.0
857,2.0,1620656728.4,96377825.0
858,6.0,1620656728.4,96377826.0
859,11.0,1620656728.4,96377823.0
860,12.0,1620656728.4,96377820.0
861,13.0,1620656728.4,96377824.0
862,14.0,1620656728.4,96377815.0
863,16.0,1620656728.4,96377818.0
864,18.0,1620656728.4,96377814.0
865,1.0,1620656729.5,13098321.0
866,2.0,1620656729.5,13098324.0
867,6.0,1620656729.5,13098325.0
868,11.0,1620656729.5,13098322.0
869,12.0,1620656729.5,13098320.0
870,13.0,1620656729.5,13098323.0
871,14.0,1620656729.5,13098314.0
872,16.0,1620656729.5,13098318.0
873,18.0,1620656729.5,13098314.0
874,1.0,1620656730.5,29819285.0
875,2.0,1620656730.5,29819289.0
876,6.0,1620656730.5,29819290.0
877,11.0,1620656730.5,29819287.0
878,12.0,1620656730.5,29819284.0
879,13.0,1620656730.5,29819288.0
880,14.0,1620656730.5,29819279.0
881,16.0,1620656730.5,29819282.0
882,18.0,1620656730.5,29819278.0
883,1.0,1620656731.5,46539644.0
884,2.0,1620656731.5,46539648.0
885,6.0,1620656731.5,46539649.0
886,11.0,1620656731.5,46539646.0
887,12.0,1620656731.5,46539643.0
888,13.0,1620656731.5,46539647.0
889,14.0,1620656731.5,46539638.0
890,16.0,1620656731.5,46539641.0
891,18.0,1620656731.5,46539637.0
892,1.0,1620656732.5,63260194.0
893,2.0,1620656732.5,63260197.0
894,6.0,1620656732.5,63260198.0
895,11.0,1620656732.5,63260196.0
896,12.0,1620656732.5,63260193.0
897,13.0,1620656732.5,63260197.0
898,14.0,1620656732.5,63260187.0
899,16.0,1620656732.5,63260191.0
900,18.0,1620656732.5,63260187.0
901,1.0,1620656733.5,79980569.0
902,2.0,1620656733.5,79980572.0
903,6.0,1620656733.5,79980573.0
904,11.0,1620656733.5,79980571.0
905,12.0,1620656733.5,79980568.0
906,13.0,1620656733.5,79980572.0
907,14.0,1620656733.5,79980562.0
908,16.0,1620656733.5,79980566.0
909,18.0,1620656733.5,79980562.0
910,1.0,1620656734.5,96701104.0
911,2.0,1620656734.5,96701107.0
912,6.0,1620656734.5,96701109.0
913,11.0,1620656734.5,96701106.0
914,12.0,1620656734.5,96701103.0
915,13.0,1620656734.5,96701107.0
916,14.0,1620656734.5,96701098.0
917,16.0,1620656734.5,96701101.0
918,18.0,1620656734.5,96701097.0
919,1.0,1620656735.6,13421466.0
920,2.0,1620656735.6,13421469.0
921,6.0,1620656735.6,13421470.0
922,11.0,1620656735.6,13421467.0
923,12.0,1620656735.6,13421465.0
924,13.0,1620656735.6,13421469.0
925,14.0,1620656735.6,13421459.0
926,16.0,1620656735.6,13421463.0
927,18.0,1620656735.6,13421459.0
928,1.0,1620656736.6,30141857.0
929,2.0,1620656736.6,30141860.0
930,6.0,1620656736.6,30141861.0
931,11.0,1620656736.6,30141858.0
932,12.0,1620656736.6,30141855.0
933,13.0,1620656736.6,30141859.0
934,14.0,1620656736.6,30141850.0
935,16.0,1620656736.6,30141854.0
936,18.0,1620656736.6,30141850.0
937,1.0,1620656737.6,46862214.0
938,2.0,1620656737.6,46862218.0
939,6.0,1620656737.6,46862219.0
940,11.0,1620656737.6,46862216.0
941,12.0,1620656737.6,46862213.0
942,13.0,1620656737.6,46862217.0
943,14.0,1620656737.6,46862208.0
944,16.0,1620656737.6,46862212.0
945,18.0,1620656737.6,46862208.0
946,1.0,1620656738.6,63582716.0
947,2.0,1620656738.6,63582719.0
948,6.0,1620656738.6,63582721.0
949,11.0,1620656738.6,63582718.0
950,12.0,1620656738.6,63582715.0
951,13.0,1620656738.6,63582719.0
952,14.0,1620656738.6,63582710.0
953,16.0,1620656738.6,63582713.0
954,18.0,1620656738.6,63582709.0
955,1.0,1620656739.6,80303093.0
956,2.0,1620656739.6,80303096.0
957,6.0,1620656739.6,80303097.0
958,11.0,1620656739.6,80303095.0
959,12.0,1620656739.6,80303092.0
960,13.0,1620656739.6,80303095.0
961,14.0,1620656739.6,80303086.0
962,16.0,1620656739.6,80303090.0
963,18.0,1620656739.6,80303086.0
964,1.0,1620656740.6,97023364.0
965,2.0,1620656740.6,97023368.0
966,6.0,1620656740.6,97023368.0
967,11.0,1620656740.6,97023366.0
968,12.0,1620656740.6,97023363.0
969,13.0,1620656740.6,97023367.0
970,14.0,1620656740.6,97023358.0
971,16.0,1620656740.6,97023361.0
972,18.0,1620656740.6,97023357.0
973,1.0,1620656741.7,13743781.0
974,2.0,1620656741.7,13743785.0
975,6.0,1620656741.7,13743786.0
976,11.0,1620656741.7,13743783.0
977,12.0,1620656741.7,13743780.0
978,13.0,1620656741.7,13743784.0
979,14.0,1620656741.7,13743775.0
980,16.0,1620656741.7,13743778.0
981,18.0,1620656741.7,13743774.0
982,1.0,1620656742.7,30464672.0
983,2.0,1620656742.7,30464675.0
984,6.0,1620656742.7,30464676.0
985,11.0,1620656742.7,30464673.0
986,12.0,1620656742.7,30464671.0
987,13.0,1620656742.7,30464674.0
988,14.0,1620656742.7,30464665.0
989,16.0,1620656742.7,30464669.0
990,18.0,1620656742.7,30464665.0
991,1.0,1620656743.7,47185564.0
992,2.0,1620656743.7,47185567.0
993,6.0,1620656743.7,47185568.0
994,11.0,1620656743.7,47185566.0
995,12.0,1620656743.7,47185563.0
996,13.0,1620656743.7,47185567.0
997,14.0,1620656743.7,47185557.0
998,16.0,1620656743.7,47185561.0
999,18.0,1620656743.7,47185557.0
1000,1.0,1620656744.7,63905467.0
1001,2.0,1620656744.7,63905470.0
1002,6.0,1620656744.7,63905471.0
1003,11.0,1620656744.7,63905469.0
1004,12.0,1620656744.7,63905466.0
1005,13.0,1620656744.7,63905470.0
1006,14.0,1620656744.7,63905460.0
1007,16.0,1620656744.7,63905464.0
1008,18.0,1620656744.7,63905460.0
1009,1.0,1620656745.7,80625764.0
1010,2.0,1620656745.7,80625767.0
1011,6.0,1620656745.7,80625768.0
1012,11.0,1620656745.7,80625765.0
1013,12.0,1620656745.7,80625763.0
1014,13.0,1620656745.7,80625766.0
1015,14.0,1620656745.7,80625757.0
1016,16.0,1620656745.7,80625761.0
1017,18.0,1620656745.7,80625757.0
1018,1.0,1620656746.7,97345692.0
1019,2.0,1620656746.7,97345695.0
1020,6.0,1620656746.7,97345696.0
1021,11.0,1620656746.7,97345693.0
1022,12.0,1620656746.7,97345691.0
1023,13.0,1620656746.7,97345694.0
1024,14.0,1620656746.7,97345685.0
1025,16.0,1620656746.7,97345689.0
1026,18.0,1620656746.7,97345685.0
1027,1.0,1620656747.8,14066017.0
1028,2.0,1620656747.8,14066020.0
1029,6.0,1620656747.8,14066021.0
1030,11.0,1620656747.8,14066018.0
1031,12.0,1620656747.8,14066015.0
1032,13.0,1620656747.8,14066019.0
1033,14.0,1620656747.8,14066010.0
1034,16.0,1620656747.8,14066013.0
1035,18.0,1620656747.8,14066009.0
1036,1.0,1620656748.8,30786628.0
1037,2.0,1620656748.8,30786631.0
1038,6.0,1620656748.8,30786632.0
1039,11.0,1620656748.8,30786630.0
1040,12.0,1620656748.8,30786627.0
1041,13.0,1620656748.8,30786631.0
1042,14.0,1620656748.8,30786622.0
1043,16.0,1620656748.8,30786625.0
1044,18.0,1620656748.8,30786621.0
1045,1.0,1620656749.8,47507506.0
1046,2.0,1620656749.8,47507509.0
1047,6.0,1620656749.8,47507510.0
1048,11.0,1620656749.8,47507508.0
1049,12.0,1620656749.8,47507505.0
1050,13.0,1620656749.8,47507509.0
1051,14.0,1620656749.8,47507499.0
1052,16.0,1620656749.8,47507503.0
1053,18.0,1620656749.8,47507499.0
1054,1.0,1620656750.8,64227758.0
1055,2.0,1620656750.8,64227761.0
1056,6.0,1620656750.8,64227762.0
1057,11.0,1620656750.8,64227759.0
1058,12.0,1620656750.8,64227757.0
1059,13.0,1620656750.8,64227760.0
1060,14.0,1620656750.8,64227751.0
1061,16.0,1620656750.8,64227755.0
1062,18.0,1620656750.8,64227751.0
1063,1.0,1620656751.8,80947924.0
1064,2.0,1620656751.8,80947928.0
1065,6.0,1620656751.8,80947929.0
1066,11.0,1620656751.8,80947926.0
1067,12.0,1620656751.8,80947923.0
1068,13.0,1620656751.8,80947927.0
1069,14.0,1620656751.8,80947918.0
1070,16.0,1620656751.8,80947921.0
1071,18.0,1620656751.8,80947917.0
1072,1.0,1620656752.8,97668010.0
1073,2.0,1620656752.8,97668013.0
1074,6.0,1620656752.8,97668014.0
1075,11.0,1620656752.8,97668011.0
1076,12.0,1620656752.8,97668009.0
1077,13.0,1620656752.8,97668012.0
1078,14.0,1620656752.8,97668003.0
1079,16.0,1620656752.8,97668007.0
1080,18.0,1620656752.8,97668003.0
1081,1.0,1620656753.9,14388250.0
1082,2.0,1620656753.9,14388253.0
1083,6.0,1620656753.9,14388254.0
1084,11.0,1620656753.9,14388252.0
1085,12.0,1620656753.9,14388249.0
1086,13.0,1620656753.9,14388253.0
1087,14.0,1620656753.9,14388243.0
1088,16.0,1620656753.9,14388247.0
1089,18.0,1620656753.9,14388243.0
1090,1.0,1620656754.9,31108898.0
1091,2.0,1620656754.9,31108901.0
1092,6.0,1620656754.9,31108902.0
1093,11.0,1620656754.9,31108899.0
1094,12.0,1620656754.9,31108897.0
1095,13.0,1620656754.9,31108900.0
1096,14.0,1620656754.9,31108891.0
1097,16.0,1620656754.9,31108895.0
1098,18.0,1620656754.9,31108891.0
1099,1.0,1620656755.9,47829789.0
1100,2.0,1620656755.9,47829792.0
1101,6.0,1620656755.9,47829793.0
1102,11.0,1620656755.9,47829790.0
1103,12.0,1620656755.9,47829787.0
1104,13.0,1620656755.9,47829791.0
1105,14.0,1620656755.9,47829782.0
1106,16.0,1620656755.9,47829785.0
1107,18.0,1620656755.9,47829781.0
1108,1.0,1620656756.9,64549823.0
1109,2.0,1620656756.9,64549827.0
1110,6.0,1620656756.9,64549828.0
1111,11.0,1620656756.9,64549825.0
1112,12.0,1620656756.9,64549822.0
1113,13.0,1620656756.9,64549826.0
1114,14.0,1620656756.9,64549817.0
1115,16.0,1620656756.9,64549820.0
1116,18.0,1620656756.9,64549816.0
1117,1.0,1620656757.9,81270806.0
1118,2.0,1620656757.9,81270810.0
1119,6.0,1620656757.9,81270811.0
1120,11.0,1620656757.9,81270808.0
1121,12.0,1620656757.9,81270805.0
1122,13.0,1620656757.9,81270809.0
1123,14.0,1620656757.9,81270800.0
1124,16.0,1620656757.9,81270803.0
1125,18.0,1620656757.9,81270799.0
1126,1.0,1620656758.9,97991720.0
1127,2.0,1620656758.9,97991723.0
1128,6.0,1620656758.9,97991724.0
1129,11.0,1620656758.9,97991721.0
1130,12.0,1620656758.9,97991718.0
1131,13.0,1620656758.9,97991722.0
1132,14.0,1620656758.9,97991713.0
1133,16.0,1620656758.9,97991717.0
1134,18.0,1620656758.9,97991713.0
1135,1.0,1620656760.0,14712487.0
1136,2.0,1620656760.0,14712490.0
1137,6.0,1620656760.0,14712491.0
1138,11.0,1620656760.0,14712489.0
1139,12.0,1620656760.0,14712486.0
1140,13.0,1620656760.0,14712490.0
1141,14.0,1620656760.0,14712480.0
1142,16.0,1620656760.0,14712484.0
1143,18.0,1620656760.0,14712480.0
1144,1.0,1620656761.0,31433053.0
1145,2.0,1620656761.0,31433056.0
1146,6.0,1620656761.0,31433057.0
1147,11.0,1620656761.0,31433055.0
1148,12.0,1620656761.0,31433052.0
1149,13.0,1620656761.0,31433056.0
1150,14.0,1620656761.0,31433046.0
1151,16.0,1620656761.0,31433050.0
1152,18.0,1620656761.0,31433046.0
1153,1.0,1620656762.0,48154066.0
1154,2.0,1620656762.0,48154070.0
1155,6.0,1620656762.0,48154071.0
1156,11.0,1620656762.0,48154068.0
1157,12.0,1620656762.0,48154065.0
1158,13.0,1620656762.0,48154069.0
1159,14.0,1620656762.0,48154060.0
1160,16.0,1620656762.0,48154063.0
1161,18.0,1620656762.0,48154059.0
1162,1.0,1620656763.0,64874374.0
1163,2.0,1620656763.0,64874377.0
1164,6.0,1620656763.0,64874378.0
1165,11.0,1620656763.0,64874375.0
1166,12.0,1620656763.0,64874372.0
1167,13.0,1620656763.0,64874376.0
1168,14.0,1620656763.0,64874367.0
1169,16.0,1620656763.0,64874371.0
1170,18.0,1620656763.0,64874367.0
1171,1.0,1620656764.0,81594861.0
1172,2.0,1620656764.0,81594864.0
1173,6.0,1620656764.0,81594865.0
1174,11.0,1620656764.0,81594862.0
1175,12.0,1620656764.0,81594860.0
1176,13.0,1620656764.0,81594863.0
1177,14.0,1620656764.0,81594854.0
1178,16.0,1620656764.0,81594858.0
1179,18.0,1620656764.0,81594854.0
1180,1.0,1620656765.0,98315630.0
1181,2.0,1620656765.0,98315633.0
1182,6.0,1620656765.0,98315634.0
1183,11.0,1620656765.0,98315631.0
1184,12.0,1620656765.0,98315628.0
1185,13.0,1620656765.0,98315632.0
1186,14.0,1620656765.0,98315623.0
1187,16.0,1620656765.0,98315626.0
1188,18.0,1620656765.0,98315622.0
1189,1.0,1620656766.1,15036223.0
1190,2.0,1620656766.1,15036227.0
1191,6.0,1620656766.1,15036228.0
1192,11.0,1620656766.1,15036225.0
1193,12.0,1620656766.1,15036222.0
1194,13.0,1620656766.1,15036226.0
1195,14.0,1620656766.1,15036217.0
1196,16.0,1620656766.1,15036220.0
1197,18.0,1620656766.1,15036216.0
1198,1.0,1620656767.1,31757447.0
1199,2.0,1620656767.1,31757450.0
1200,6.0,1620656767.1,31757451.0
1201,11.0,1620656767.1,31757449.0
1202,12.0,1620656767.1,31757446.0
1203,13.0,1620656767.1,31757450.0
1204,14.0,1620656767.1,31757440.0
1205,16.0,1620656767.1,31757444.0
1206,18.0,1620656767.1,31757440.0
1207,1.0,1620656768.1,48478181.0
1208,2.0,1620656768.1,48478185.0
1209,6.0,1620656768.1,48478186.0
1210,11.0,1620656768.1,48478183.0
1211,12.0,1620656768.1,48478180.0
1212,13.0,1620656768.1,48478184.0
1213,14.0,1620656768.1,48478175.0
1214,16.0,1620656768.1,48478178.0
1215,18.0,1620656768.1,48478174.0
1216,1.0,1620656769.1,65199054.0
1217,2.0,1620656769.1,65199057.0
1218,6.0,1620656769.1,65199058.0
1219,11.0,1620656769.1,65199055.0
1220,12.0,1620656769.1,65199052.0
1221,13.0,1620656769.1,65199056.0
1222,14.0,1620656769.1,65199047.0
1223,16.0,1620656769.1,65199050.0
1224,18.0,1620656769.1,65199046.0
1225,1.0,1620656770.1,81919822.0
1226,2.0,1620656770.1,81919825.0
1227,6.0,1620656770.1,81919826.0
1228,11.0,1620656770.1,81919824.0
1229,12.0,1620656770.1,81919821.0
1230,13.0,1620656770.1,81919825.0
1231,14.0,1620656770.1,81919815.0
1232,16.0,1620656770.1,81919819.0
1233,18.0,1620656770.1,81919815.0
1234,1.0,1620656771.1,98640791.0
1235,2.0,1620656771.1,98640794.0
1236,6.0,1620656771.1,98640795.0
1237,11.0,1620656771.1,98640793.0
1238,12.0,1620656771.1,98640790.0
1239,13.0,1620656771.1,98640794.0
1240,14.0,1620656771.1,98640784.0
1241,16.0,1620656771.1,98640788.0
1242,18.0,1620656771.1,98640784.0
1243,1.0,1620656772.2,15361429.0
1244,2.0,1620656772.2,15361433.0
1245,6.0,1620656772.2,15361434.0
1246,11.0,1620656772.2,15361431.0
1247,12.0,1620656772.2,15361428.0
1248,13.0,1620656772.2,15361432.0
1249,14.0,1620656772.2,15361423.0
1250,16.0,1620656772.2,15361426.0
1251,18.0,1620656772.2,15361422.0
1252,1.0,1620656773.2,32082011.0
1253,2.0,1620656773.2,32082014.0
1254,6.0,1620656773.2,32082015.0
1255,11.0,1620656773.2,32082013.0
1256,12.0,1620656773.2,32082010.0
1257,13.0,1620656773.2,32082014.0
1258,14.0,1620656773.2,32082004.0
1259,16.0,1620656773.2,32082008.0
1260,18.0,1620656773.2,32082004.0
1261,1.0,1620656774.2,48802123.0
1262,2.0,1620656774.2,48802127.0
1263,6.0,1620656774.2,48802128.0
1264,11.0,1620656774.2,48802125.0
1265,12.0,1620656774.2,48802122.0
1266,13.0,1620656774.2,48802126.0
1267,14.0,1620656774.2,48802117.0
1268,16.0,1620656774.2,48802120.0
1269,18.0,1620656774.2,48802116.0
1270,1.0,1620656775.2,65522231.0
1271,2.0,1620656775.2,65522234.0
1272,6.0,1620656775.2,65522235.0
1273,11.0,1620656775.2,65522232.0
1274,12.0,1620656775.2,65522229.0
1275,13.0,1620656775.2,65522233.0
1276,14.0,1620656775.2,65522224.0
1277,16.0,1620656775.2,65522228.0
1278,18.0,1620656775.2,65522224.0
1279,1.0,1620656776.2,82242325.0
1280,2.0,1620656776.2,82242329.0
1281,6.0,1620656776.2,82242330.0
1282,11.0,1620656776.2,82242327.0
1283,12.0,1620656776.2,82242324.0
1284,13.0,1620656776.2,82242328.0
1285,14.0,1620656776.2,82242319.0
1286,16.0,1620656776.2,82242322.0
1287,18.0,1620656776.2,82242318.0
1288,1.0,1620656777.2,98963105.0
1289,2.0,1620656777.2,98963109.0
1290,6.0,1620656777.2,98963110.0
1291,11.0,1620656777.2,98963107.0
1292,12.0,1620656777.2,98963104.0
1293,13.0,1620656777.2,98963108.0
1294,14.0,1620656777.2,98963099.0
1295,16.0,1620656777.2,98963102.0
1296,18.0,1620656777.2,98963098.0
1297,1.0,1620656778.3,15684230.0
1298,2.0,1620656778.3,15684233.0
1299,6.0,1620656778.3,15684234.0
1300,11.0,1620656778.3,15684232.0
1301,12.0,1620656778.3,15684229.0
1302,13.0,1620656778.3,15684233.0
1303,14.0,1620656778.3,15684224.0
1304,16.0,1620656778.3,15684227.0
1305,18.0,1620656778.3,15684223.0
1306,1.0,1620656779.3,32404589.0
1307,2.0,1620656779.3,32404592.0
1308,6.0,1620656779.3,32404593.0
1309,11.0,1620656779.3,32404591.0
1310,12.0,1620656779.3,32404588.0
1311,13.0,1620656779.3,32404592.0
1312,14.0,1620656779.3,32404582.0
1313,16.0,1620656779.3,32404586.0
1314,18.0,1620656779.3,32404582.0
1315,1.0,1620656780.3,49125506.0
1316,2.0,1620656780.3,49125509.0
1317,6.0,1620656780.3,49125510.0
1318,11.0,1620656780.3,49125508.0
1319,12.0,1620656780.3,49125505.0
1320,13.0,1620656780.3,49125509.0
1321,14.0,1620656780.3,49125499.0
1322,16.0,1620656780.3,49125503.0
1323,18.0,1620656780.3,49125499.0
1324,1.0,1620656781.3,65845729.0
1325,2.0,1620656781.3,65845732.0
1326,6.0,1620656781.3,65845733.0
1327,11.0,1620656781.3,65845731.0
1328,12.0,1620656781.3,65845728.0
1329,13.0,1620656781.3,65845732.0
1330,14.0,1620656781.3,65845722.0
1331,16.0,1620656781.3,65845726.0
1332,18.0,1620656781.3,65845722.0
1333,1.0,1620656782.3,82566068.0
1334,2.0,1620656782.3,82566071.0
1335,6.0,1620656782.3,82566072.0
1336,11.0,1620656782.3,82566070.0
1337,12.0,1620656782.3,82566067.0
1338,13.0,1620656782.3,82566071.0
1339,14.0,1620656782.3,82566061.0
1340,16.0,1620656782.3,82566065.0
1341,18.0,1620656782.3,82566061.0
1342,1.0,1620656783.3,99286357.0
1343,2.0,1620656783.3,99286360.0
1344,6.0,1620656783.3,99286361.0
1345,11.0,1620656783.3,99286359.0
1346,12.0,1620656783.3,99286356.0
1347,13.0,1620656783.3,99286360.0
1348,14.0,1620656783.3,99286350.0
1349,16.0,1620656783.3,99286354.0
1350,18.0,1620656783.3,99286350.0
1351,1.0,1620656784.4,16007189.0
1352,2.0,1620656784.4,16007193.0
1353,6.0,1620656784.4,16007194.0
1354,11.0,1620656784.4,16007191.0
1355,12.0,1620656784.4,16007188.0
1356,13.0,1620656784.4,16007192.0
1357,14.0,1620656784.4,16007183.0
1358,16.0,1620656784.4,16007186.0
1359,18.0,1620656784.4,16007182.0
1360,1.0,1620656785.4,32727290.0
1361,2.0,1620656785.4,32727293.0
1362,6.0,1620656785.4,32727294.0
1363,11.0,1620656785.4,32727292.0
1364,12.0,1620656785.4,32727289.0
1365,13.0,1620656785.4,32727293.0
1366,14.0,1620656785.4,32727283.0
1367,16.0,1620656785.4,32727287.0
1368,18.0,1620656785.4,32727283.0
1369,1.0,1620656786.4,49447959.0
1370,2.0,1620656786.4,49447963.0
1371,6.0,1620656786.4,49447964.0
1372,11.0,1620656786.4,49447961.0
1373,12.0,1620656786.4,49447958.0
1374,13.0,1620656786.4,49447962.0
1375,14.0,1620656786.4,49447953.0
1376,16.0,1620656786.4,49447956.0
1377,18.0,1620656786.4,49447952.0
1378,1.0,1620656787.4,66168138.0
1379,2.0,1620656787.4,66168142.0
1380,6.0,1620656787.4,66168142.0
1381,11.0,1620656787.4,66168140.0
1382,12.0,1620656787.4,66168137.0
1383,13.0,1620656787.4,66168141.0
1384,14.0,1620656787.4,66168132.0
1385,16.0,1620656787.4,66168135.0
1386,18.0,1620656787.4,66168131.0
1387,1.0,1620656788.4,82888533.0
1388,2.0,1620656788.4,82888537.0
1389,6.0,1620656788.4,82888537.0
1390,11.0,1620656788.4,82888535.0
1391,12.0,1620656788.4,82888532.0
1392,13.0,1620656788.4,82888536.0
1393,14.0,1620656788.4,82888527.0
1394,16.0,1620656788.4,82888530.0
1395,18.0,1620656788.4,82888526.0
1396,1.0,1620656789.4,99608775.0
1397,2.0,1620656789.4,99608779.0
1398,6.0,1620656789.4,99608780.0
1399,11.0,1620656789.4,99608777.0
1400,12.0,1620656789.4,99608774.0
1401,13.0,1620656789.4,99608778.0
1402,14.0,1620656789.4,99608769.0
1403,16.0,1620656789.4,99608772.0
1404,18.0,1620656789.4,99608768.0
1405,1.0,1620656790.5,16330131.0
1406,2.0,1620656790.5,16330134.0
1407,6.0,1620656790.5,16330135.0
1408,11.0,1620656790.5,16330132.0
1409,12.0,1620656790.5,16330130.0
1410,13.0,1620656790.5,16330133.0
1411,14.0,1620656790.5,16330124.0
1412,16.0,1620656790.5,16330128.0
1413,18.0,1620656790.5,16330124.0
1414,1.0,1620656791.5,33050917.0
1415,2.0,1620656791.5,33050920.0
1416,6.0,1620656791.5,33050921.0
1417,11.0,1620656791.5,33050918.0
1418,12.0,1620656791.5,33050915.0
1419,13.0,1620656791.5,33050919.0
1420,14.0,1620656791.5,33050910.0
1421,16.0,1620656791.5,33050914.0
1422,18.0,1620656791.5,33050910.0
1423,1.0,1620656792.5,49771624.0
1424,2.0,1620656792.5,49771627.0
1425,6.0,1620656792.5,49771628.0
1426,11.0,1620656792.5,49771626.0
1427,12.0,1620656792.5,49771623.0
1428,13.0,1620656792.5,49771627.0
1429,14.0,1620656792.5,49771617.0
1430,16.0,1620656792.5,49771621.0
1431,18.0,1620656792.5,49771617.0
1432,1.0,1620656793.5,66492135.0
1433,2.0,1620656793.5,66492138.0
1434,6.0,1620656793.5,66492139.0
1435,11.0,1620656793.5,66492137.0
1436,12.0,1620656793.5,66492134.0
1437,13.0,1620656793.5,66492137.0
1438,14.0,1620656793.5,66492128.0
1439,16.0,1620656793.5,66492132.0
1440,18.0,1620656793.5,66492128.0
1441,1.0,1620656794.5,83212908.0
1442,2.0,1620656794.5,83212911.0
1443,6.0,1620656794.5,83212912.0
1444,11.0,1620656794.5,83212909.0
