,DOM,delay,Time
1,2.0,3.0,1620950401.3
2,4.0,-3.0,1620950401.3
3,5.0,-5.0,1620950401.3
4,6.0,4.0,1620950401.3
5,7.0,1.0,1620950401.3
6,10.0,-12.0,1620950401.3
7,11.0,-2.0,1620950401.3
8,12.0,-5.0,1620950401.3
9,13.0,-14.0,1620950401.3
10,14.0,-17.0,1620950401.3
11,16.0,-20.0,1620950401.3
12,17.0,-10.0,1620950401.3
13,18.0,1.0,1620950401.3
14,2.0,3.0,1620950402.3
15,4.0,-3.0,1620950402.3
16,5.0,-5.0,1620950402.3
17,6.0,4.0,1620950402.3
18,7.0,1.0,1620950402.3
19,10.0,-12.0,1620950402.3
20,11.0,-2.0,1620950402.3
21,12.0,-5.0,1620950402.3
22,13.0,-14.0,1620950402.3
23,14.0,-17.0,1620950402.3
24,16.0,-20.0,1620950402.3
25,17.0,-11.0,1620950402.3
26,18.0,1.0,1620950402.3
27,2.0,3.0,1620950403.3
28,4.0,-3.0,1620950403.3
29,5.0,-5.0,1620950403.3
30,6.0,4.0,1620950403.3
31,7.0,1.0,1620950403.3
32,10.0,-12.0,1620950403.3
33,11.0,-2.0,1620950403.3
34,12.0,-5.0,1620950403.3
35,13.0,-14.0,1620950403.3
36,14.0,-17.0,1620950403.3
37,16.0,-20.0,1620950403.3
38,17.0,-10.0,1620950403.3
39,18.0,1.0,1620950403.3
40,2.0,3.0,1620950404.3
41,4.0,-2.0,1620950404.3
42,5.0,-5.0,1620950404.3
43,6.0,4.0,1620950404.3
44,7.0,2.0,1620950404.3
45,10.0,-12.0,1620950404.3
46,11.0,-2.0,1620950404.3
47,12.0,-5.0,1620950404.3
48,13.0,-14.0,1620950404.3
49,14.0,-17.0,1620950404.3
50,16.0,-19.0,1620950404.3
51,17.0,-10.0,1620950404.3
52,18.0,1.0,1620950404.3
53,2.0,3.0,1620950405.3
54,4.0,-2.0,1620950405.3
55,5.0,-5.0,1620950405.3
56,6.0,4.0,1620950405.3
57,7.0,2.0,1620950405.3
58,10.0,-12.0,1620950405.3
59,11.0,-2.0,1620950405.3
60,12.0,-5.0,1620950405.3
61,13.0,-14.0,1620950405.3
62,14.0,-17.0,1620950405.3
63,16.0,-19.0,1620950405.3
64,17.0,-10.0,1620950405.3
65,18.0,2.0,1620950405.3
66,2.0,3.0,1620950406.4
67,4.0,-3.0,1620950406.4
68,5.0,-5.0,1620950406.4
69,6.0,4.0,1620950406.4
70,7.0,1.0,1620950406.4
71,10.0,-12.0,1620950406.4
72,11.0,-2.0,1620950406.4
73,12.0,-5.0,1620950406.4
74,13.0,-14.0,1620950406.4
75,14.0,-17.0,1620950406.4
76,16.0,-20.0,1620950406.4
77,17.0,-10.0,1620950406.4
78,18.0,1.0,1620950406.4
79,2.0,3.0,1620950407.4
80,4.0,-3.0,1620950407.4
81,5.0,-5.0,1620950407.4
82,6.0,4.0,1620950407.4
83,7.0,1.0,1620950407.4
84,10.0,-12.0,1620950407.4
85,11.0,-2.0,1620950407.4
86,12.0,-5.0,1620950407.4
87,13.0,-14.0,1620950407.4
88,14.0,-17.0,1620950407.4
89,16.0,-20.0,1620950407.4
90,17.0,-10.0,1620950407.4
91,18.0,1.0,1620950407.4
92,2.0,3.0,1620950408.4
93,4.0,-3.0,1620950408.4
94,5.0,-6.0,1620950408.4
95,6.0,4.0,1620950408.4
96,7.0,1.0,1620950408.4
97,10.0,-12.0,1620950408.4
98,11.0,-3.0,1620950408.4
99,12.0,-5.0,1620950408.4
100,13.0,-14.0,1620950408.4
101,14.0,-17.0,1620950408.4
102,16.0,-20.0,1620950408.4
103,17.0,-11.0,1620950408.4
104,18.0,1.0,1620950408.4
105,2.0,3.0,1620950409.4
106,4.0,-2.0,1620950409.4
107,5.0,-5.0,1620950409.4
108,6.0,4.0,1620950409.4
109,7.0,2.0,1620950409.4
110,10.0,-12.0,1620950409.4
111,11.0,-2.0,1620950409.4
112,12.0,-5.0,1620950409.4
113,13.0,-14.0,1620950409.4
114,14.0,-17.0,1620950409.4
115,16.0,-19.0,1620950409.4
116,17.0,-10.0,1620950409.4
117,18.0,1.0,1620950409.4
118,2.0,3.0,1620950410.4
119,4.0,-3.0,1620950410.4
120,5.0,-5.0,1620950410.4
121,6.0,4.0,1620950410.4
122,7.0,1.0,1620950410.4
123,10.0,-12.0,1620950410.4
124,11.0,-2.0,1620950410.4
125,12.0,-5.0,1620950410.4
126,13.0,-14.0,1620950410.4
127,14.0,-17.0,1620950410.4
128,16.0,-20.0,1620950410.4
129,17.0,-10.0,1620950410.4
130,18.0,1.0,1620950410.4
131,2.0,3.0,1620950411.4
132,4.0,-3.0,1620950411.4
133,5.0,-6.0,1620950411.4
134,6.0,4.0,1620950411.4
135,7.0,1.0,1620950411.4
136,10.0,-12.0,1620950411.4
137,11.0,-3.0,1620950411.4
138,12.0,-5.0,1620950411.4
139,13.0,-14.0,1620950411.4
140,14.0,-17.0,1620950411.4
141,16.0,-20.0,1620950411.4
142,17.0,-11.0,1620950411.4
143,18.0,1.0,1620950411.4
144,2.0,3.0,1620950412.5
145,4.0,-2.0,1620950412.5
146,5.0,-5.0,1620950412.5
147,6.0,4.0,1620950412.5
148,7.0,2.0,1620950412.5
149,10.0,-12.0,1620950412.5
150,11.0,-2.0,1620950412.5
151,12.0,-5.0,1620950412.5
152,13.0,-14.0,1620950412.5
153,14.0,-17.0,1620950412.5
154,16.0,-19.0,1620950412.5
155,17.0,-10.0,1620950412.5
156,18.0,2.0,1620950412.5
157,2.0,3.0,1620950413.5
158,4.0,-2.0,1620950413.5
159,5.0,-5.0,1620950413.5
160,6.0,4.0,1620950413.5
161,7.0,2.0,1620950413.5
162,10.0,-12.0,1620950413.5
163,11.0,-2.0,1620950413.5
164,12.0,-5.0,1620950413.5
165,13.0,-14.0,1620950413.5
166,14.0,-17.0,1620950413.5
167,16.0,-19.0,1620950413.5
168,17.0,-10.0,1620950413.5
169,18.0,1.0,1620950413.5
170,2.0,3.0,1620950414.5
171,4.0,-3.0,1620950414.5
172,5.0,-5.0,1620950414.5
173,6.0,4.0,1620950414.5
174,7.0,2.0,1620950414.5
175,10.0,-12.0,1620950414.5
176,11.0,-2.0,1620950414.5
177,12.0,-5.0,1620950414.5
178,13.0,-14.0,1620950414.5
179,14.0,-17.0,1620950414.5
180,16.0,-20.0,1620950414.5
181,17.0,-10.0,1620950414.5
182,18.0,1.0,1620950414.5
183,2.0,4.0,1620950415.5
184,4.0,-2.0,1620950415.5
185,5.0,-5.0,1620950415.5
186,6.0,5.0,1620950415.5
187,7.0,2.0,1620950415.5
188,10.0,-11.0,1620950415.5
189,11.0,-2.0,1620950415.5
190,12.0,-4.0,1620950415.5
191,13.0,-13.0,1620950415.5
