,DOM,delay,Time
1,2.0,3.0,1620680401.8
2,4.0,-2.0,1620680401.8
3,6.0,4.0,1620680401.8
4,10.0,4.0,1620680401.8
5,11.0,2.0,1620680401.8
6,12.0,-1.0,1620680401.8
7,13.0,3.0,1620680401.8
8,14.0,-7.0,1620680401.8
9,16.0,-3.0,1620680401.8
10,17.0,-6.0,1620680401.8
11,18.0,-7.0,1620680401.8
12,2.0,3.0,1620680402.8
13,4.0,-3.0,1620680402.8
14,6.0,4.0,1620680402.8
15,10.0,4.0,1620680402.8
16,11.0,1.0,1620680402.8
17,12.0,-2.0,1620680402.8
18,13.0,2.0,1620680402.8
19,14.0,-7.0,1620680402.8
20,16.0,-4.0,1620680402.8
21,17.0,-7.0,1620680402.8
22,18.0,-8.0,1620680402.8
23,2.0,3.0,1620680403.8
24,4.0,-2.0,1620680403.8
25,6.0,4.0,1620680403.8
26,10.0,4.0,1620680403.8
27,11.0,2.0,1620680403.8
28,12.0,-1.0,1620680403.8
29,13.0,3.0,1620680403.8
30,14.0,-7.0,1620680403.8
31,16.0,-3.0,1620680403.8
32,17.0,-6.0,1620680403.8
33,18.0,-7.0,1620680403.8
34,2.0,3.0,1620680404.8
35,4.0,-2.0,1620680404.8
36,6.0,4.0,1620680404.8
37,10.0,4.0,1620680404.8
38,11.0,2.0,1620680404.8
39,12.0,-1.0,1620680404.8
40,13.0,3.0,1620680404.8
41,14.0,-7.0,1620680404.8
42,16.0,-3.0,1620680404.8
43,17.0,-6.0,1620680404.8
44,18.0,-7.0,1620680404.8
45,2.0,3.0,1620680405.8
46,4.0,-3.0,1620680405.8
47,6.0,4.0,1620680405.8
48,10.0,4.0,1620680405.8
49,11.0,1.0,1620680405.8
50,12.0,-2.0,1620680405.8
51,13.0,2.0,1620680405.8
52,14.0,-7.0,1620680405.8
53,16.0,-4.0,1620680405.8
54,17.0,-7.0,1620680405.8
55,18.0,-8.0,1620680405.8
56,2.0,3.0,1620680406.9
57,4.0,-2.0,1620680406.9
58,6.0,4.0,1620680406.9
