,DOM,delay,Time
1,2.0,4.0,1620615601.5
2,6.0,5.0,1620615601.5
3,11.0,-4.0,1620615601.5
4,12.0,5.0,1620615601.5
5,13.0,-3.0,1620615601.5
6,14.0,0.0,1620615601.5
7,16.0,3.0,1620615601.5
8,18.0,-1.0,1620615601.5
9,2.0,3.0,1620615602.5
10,6.0,4.0,1620615602.5
11,11.0,-5.0,1620615602.5
12,12.0,5.0,1620615602.5
13,13.0,-4.0,1620615602.5
14,14.0,-1.0,1620615602.5
15,16.0,3.0,1620615602.5
16,18.0,-1.0,1620615602.5
17,2.0,3.0,1620615603.5
18,6.0,4.0,1620615603.5
19,11.0,-5.0,1620615603.5
20,12.0,5.0,1620615603.5
21,13.0,-4.0,1620615603.5
22,14.0,-1.0,1620615603.5
23,16.0,3.0,1620615603.5
24,18.0,-1.0,1620615603.5
25,2.0,3.0,1620615604.5
26,6.0,4.0,1620615604.5
27,11.0,-5.0,1620615604.5
28,12.0,5.0,1620615604.5
29,13.0,-4.0,1620615604.5
30,14.0,-1.0,1620615604.5
31,16.0,3.0,1620615604.5
32,18.0,-1.0,1620615604.5
33,2.0,4.0,1620615605.5
34,6.0,5.0,1620615605.5
35,11.0,-4.0,1620615605.5
36,12.0,5.0,1620615605.5
37,13.0,-3.0,1620615605.5
38,14.0,0.0,1620615605.5
39,16.0,4.0,1620615605.5
40,18.0,-1.0,1620615605.5
41,2.0,3.0,1620615606.6
42,6.0,4.0,1620615606.6
43,11.0,-5.0,1620615606.6
44,12.0,5.0,1620615606.6
45,13.0,-4.0,1620615606.6
46,14.0,-1.0,1620615606.6
47,16.0,3.0,1620615606.6
48,18.0,-1.0,1620615606.6
49,2.0,3.0,1620615607.6
50,6.0,4.0,1620615607.6
51,11.0,-5.0,1620615607.6
52,12.0,5.0,1620615607.6
53,13.0,-4.0,1620615607.6
54,14.0,-1.0,1620615607.6
55,16.0,3.0,1620615607.6
56,18.0,-1.0,1620615607.6
57,2.0,3.0,1620615608.6
58,6.0,4.0,1620615608.6
59,11.0,-5.0,1620615608.6
60,12.0,5.0,1620615608.6
61,13.0,-4.0,1620615608.6
62,14.0,-1.0,1620615608.6
63,16.0,3.0,1620615608.6
64,18.0,-1.0,1620615608.6
65,2.0,3.0,1620615609.6
66,6.0,4.0,1620615609.6
67,11.0,-5.0,1620615609.6
68,12.0,5.0,1620615609.6
69,13.0,-4.0,1620615609.6
70,14.0,-1.0,1620615609.6
71,16.0,3.0,1620615609.6
72,18.0,-1.0,1620615609.6
73,2.0,3.0,1620615610.6
74,6.0,4.0,1620615610.6
75,11.0,-5.0,1620615610.6
76,12.0,5.0,1620615610.6
77,13.0,-4.0,1620615610.6
78,14.0,-1.0,1620615610.6
79,16.0,3.0,1620615610.6
80,18.0,-1.0,1620615610.6
81,2.0,3.0,1620615611.7
82,6.0,4.0,1620615611.7
83,11.0,-5.0,1620615611.7
84,12.0,5.0,1620615611.7
85,13.0,-4.0,1620615611.7
86,14.0,-1.0,1620615611.7
87,16.0,3.0,1620615611.7
88,18.0,-1.0,1620615611.7
89,2.0,3.0,1620615612.7
90,6.0,4.0,1620615612.7
91,11.0,-5.0,1620615612.7
92,12.0,5.0,1620615612.7
93,13.0,-4.0,1620615612.7
94,14.0,-1.0,1620615612.7
95,16.0,3.0,1620615612.7
96,18.0,-1.0,1620615612.7
97,2.0,4.0,1620615613.7
98,6.0,4.0,1620615613.7
99,11.0,-5.0,1620615613.7
100,12.0,5.0,1620615613.7
101,13.0,-3.0,1620615613.7
102,14.0,0.0,1620615613.7
103,16.0,3.0,1620615613.7
104,18.0,-1.0,1620615613.7
105,2.0,3.0,1620615614.7
106,6.0,4.0,1620615614.7
107,11.0,-5.0,1620615614.7
108,12.0,5.0,1620615614.7
109,13.0,-4.0,1620615614.7
110,14.0,-1.0,1620615614.7
111,16.0,3.0,1620615614.7
112,18.0,-1.0,1620615614.7
113,2.0,3.0,1620615615.7
114,6.0,4.0,1620615615.7
115,11.0,-5.0,1620615615.7
116,12.0,4.0,1620615615.7
117,13.0,-4.0,1620615615.7
118,14.0,-1.0,1620615615.7
119,16.0,3.0,1620615615.7
120,18.0,-1.0,1620615615.7
121,2.0,4.0,1620615616.7
122,6.0,4.0,1620615616.7
123,11.0,-5.0,1620615616.7
124,12.0,5.0,1620615616.7
125,13.0,-4.0,1620615616.7
126,14.0,-1.0,1620615616.7
127,16.0,3.0,1620615616.7
128,18.0,-1.0,1620615616.7
129,2.0,3.0,1620615617.8
130,6.0,4.0,1620615617.8
131,11.0,-5.0,1620615617.8
132,12.0,5.0,1620615617.8
133,13.0,-4.0,1620615617.8
134,14.0,-1.0,1620615617.8
135,16.0,3.0,1620615617.8
136,18.0,-1.0,1620615617.8
137,2.0,3.0,1620615618.8
138,6.0,4.0,1620615618.8
139,11.0,-5.0,1620615618.8
140,12.0,5.0,1620615618.8
141,13.0,-4.0,1620615618.8
142,14.0,-1.0,1620615618.8
143,16.0,3.0,1620615618.8
144,18.0,-1.0,1620615618.8
145,2.0,3.0,1620615619.8
146,6.0,4.0,1620615619.8
147,11.0,-5.0,1620615619.8
148,12.0,5.0,1620615619.8
149,13.0,-3.0,1620615619.8
150,14.0,-1.0,1620615619.8
151,16.0,3.0,1620615619.8
152,18.0,-1.0,1620615619.8
153,2.0,3.0,1620615620.8
154,6.0,4.0,1620615620.8
155,11.0,-5.0,1620615620.8
156,12.0,5.0,1620615620.8
157,13.0,-4.0,1620615620.8
158,14.0,-1.0,1620615620.8
159,16.0,3.0,1620615620.8
160,18.0,-1.0,1620615620.8
161,2.0,3.0,1620615621.8
162,6.0,4.0,1620615621.8
163,11.0,-5.0,1620615621.8
164,12.0,4.0,1620615621.8
165,13.0,-4.0,1620615621.8
166,14.0,-1.0,1620615621.8
167,16.0,3.0,1620615621.8
168,18.0,-2.0,1620615621.8
169,2.0,3.0,1620615622.8
170,6.0,4.0,1620615622.8
171,11.0,-5.0,1620615622.8
172,12.0,5.0,1620615622.8
173,13.0,-4.0,1620615622.8
174,14.0,-1.0,1620615622.8
175,16.0,3.0,1620615622.8
176,18.0,-1.0,1620615622.8
177,2.0,4.0,1620615623.9
178,6.0,4.0,1620615623.9
179,11.0,-5.0,1620615623.9
180,12.0,5.0,1620615623.9
181,13.0,-3.0,1620615623.9
182,14.0,0.0,1620615623.9
183,16.0,3.0,1620615623.9
184,18.0,-1.0,1620615623.9
185,2.0,3.0,1620615624.9
186,6.0,4.0,1620615624.9
187,11.0,-5.0,1620615624.9
188,12.0,5.0,1620615624.9
189,13.0,-4.0,1620615624.9
190,14.0,-1.0,1620615624.9
191,16.0,3.0,1620615624.9
192,18.0,-2.0,1620615624.9
193,2.0,3.0,1620615625.9
194,6.0,4.0,1620615625.9
195,11.0,-5.0,1620615625.9
196,12.0,5.0,1620615625.9
197,13.0,-4.0,1620615625.9
198,14.0,-1.0,1620615625.9
199,16.0,3.0,1620615625.9
200,18.0,-1.0,1620615625.9
201,2.0,4.0,1620615626.9
202,6.0,5.0,1620615626.9
203,11.0,-4.0,1620615626.9
204,12.0,5.0,1620615626.9
205,13.0,-3.0,1620615626.9
206,14.0,0.0,1620615626.9
207,16.0,4.0,1620615626.9
208,18.0,-1.0,1620615626.9
209,2.0,3.0,1620615627.9
210,6.0,4.0,1620615627.9
211,11.0,-5.0,1620615627.9
212,12.0,5.0,1620615627.9
213,13.0,-4.0,1620615627.9
214,14.0,-1.0,1620615627.9
215,16.0,3.0,1620615627.9
216,18.0,-1.0,1620615627.9
217,2.0,3.0,1620615628.9
218,6.0,4.0,1620615628.9
219,11.0,-5.0,1620615628.9
220,12.0,5.0,1620615628.9
221,13.0,-4.0,1620615628.9
222,14.0,-1.0,1620615628.9
223,16.0,3.0,1620615628.9
224,18.0,-1.0,1620615628.9
225,2.0,3.0,1620615630.0
226,6.0,4.0,1620615630.0
227,11.0,-5.0,1620615630.0
228,12.0,5.0,1620615630.0
229,13.0,-4.0,1620615630.0
230,14.0,-1.0,1620615630.0
231,16.0,3.0,1620615630.0
232,18.0,-1.0,1620615630.0
233,2.0,4.0,1620615631.0
234,6.0,5.0,1620615631.0
235,11.0,-4.0,1620615631.0
236,12.0,5.0,1620615631.0
237,13.0,-3.0,1620615631.0
238,14.0,0.0,1620615631.0
239,16.0,3.0,1620615631.0
240,18.0,-1.0,1620615631.0
241,2.0,3.0,1620615632.0
242,6.0,4.0,1620615632.0
243,11.0,-5.0,1620615632.0
244,12.0,5.0,1620615632.0
245,13.0,-4.0,1620615632.0
246,14.0,-1.0,1620615632.0
247,16.0,3.0,1620615632.0
248,18.0,-1.0,1620615632.0
249,2.0,4.0,1620615633.0
250,6.0,4.0,1620615633.0
251,11.0,-5.0,1620615633.0
252,12.0,5.0,1620615633.0
253,13.0,-3.0,1620615633.0
254,14.0,-1.0,1620615633.0
255,16.0,3.0,1620615633.0
256,18.0,-1.0,1620615633.0
257,2.0,3.0,1620615634.0
258,6.0,4.0,1620615634.0
259,11.0,-5.0,1620615634.0
260,12.0,5.0,1620615634.0
261,13.0,-4.0,1620615634.0
262,14.0,-1.0,1620615634.0
263,16.0,3.0,1620615634.0
264,18.0,-1.0,1620615634.0
265,2.0,4.0,1620615635.0
266,6.0,4.0,1620615635.0
267,11.0,-5.0,1620615635.0
268,12.0,5.0,1620615635.0
269,13.0,-3.0,1620615635.0
270,14.0,0.0,1620615635.0
271,16.0,3.0,1620615635.0
272,18.0,-1.0,1620615635.0
273,2.0,3.0,1620615636.1
