,DOM,delay,Time
1,2.0,3.0,1620961201.9
2,4.0,-3.0,1620961201.9
3,5.0,-5.0,1620961201.9
4,6.0,4.0,1620961201.9
5,7.0,1.0,1620961201.9
6,10.0,-12.0,1620961201.9
7,11.0,-2.0,1620961201.9
8,12.0,-5.0,1620961201.9
9,13.0,-14.0,1620961201.9
10,14.0,-17.0,1620961201.9
11,16.0,-20.0,1620961201.9
12,17.0,-10.0,1620961201.9
13,18.0,1.0,1620961201.9
14,2.0,4.0,1620961202.9
15,4.0,-2.0,1620961202.9
16,5.0,-5.0,1620961202.9
17,6.0,4.0,1620961202.9
18,7.0,2.0,1620961202.9
19,10.0,-12.0,1620961202.9
20,11.0,-2.0,1620961202.9
21,12.0,-5.0,1620961202.9
22,13.0,-13.0,1620961202.9
23,14.0,-16.0,1620961202.9
24,16.0,-19.0,1620961202.9
25,17.0,-10.0,1620961202.9
26,18.0,2.0,1620961202.9
27,2.0,4.0,1620961203.9
28,4.0,-2.0,1620961203.9
29,5.0,-5.0,1620961203.9
30,6.0,5.0,1620961203.9
31,7.0,2.0,1620961203.9
32,10.0,-12.0,1620961203.9
33,11.0,-2.0,1620961203.9
34,12.0,-5.0,1620961203.9
35,13.0,-13.0,1620961203.9
36,14.0,-16.0,1620961203.9
37,16.0,-19.0,1620961203.9
38,17.0,-10.0,1620961203.9
39,18.0,2.0,1620961203.9
40,2.0,3.0,1620961204.9
41,4.0,-2.0,1620961204.9
42,5.0,-5.0,1620961204.9
43,6.0,4.0,1620961204.9
44,7.0,2.0,1620961204.9
45,10.0,-12.0,1620961204.9
46,11.0,-2.0,1620961204.9
47,12.0,-5.0,1620961204.9
48,13.0,-14.0,1620961204.9
49,14.0,-17.0,1620961204.9
50,16.0,-19.0,1620961204.9
51,17.0,-10.0,1620961204.9
52,18.0,1.0,1620961204.9
53,2.0,4.0,1620961206.0
54,4.0,-2.0,1620961206.0
55,5.0,-5.0,1620961206.0
56,6.0,5.0,1620961206.0
57,7.0,2.0,1620961206.0
58,10.0,-12.0,1620961206.0
59,11.0,-2.0,1620961206.0
60,12.0,-5.0,1620961206.0
61,13.0,-13.0,1620961206.0
62,14.0,-16.0,1620961206.0
63,16.0,-19.0,1620961206.0
64,17.0,-10.0,1620961206.0
65,18.0,2.0,1620961206.0
66,2.0,4.0,1620961207.0
67,4.0,-2.0,1620961207.0
68,5.0,-5.0,1620961207.0
69,6.0,5.0,1620961207.0
70,7.0,2.0,1620961207.0
71,10.0,-12.0,1620961207.0
72,11.0,-2.0,1620961207.0
73,12.0,-4.0,1620961207.0
74,13.0,-13.0,1620961207.0
75,14.0,-16.0,1620961207.0
76,16.0,-19.0,1620961207.0
77,17.0,-10.0,1620961207.0
78,18.0,2.0,1620961207.0
79,2.0,3.0,1620961208.0
80,4.0,-2.0,1620961208.0
81,5.0,-5.0,1620961208.0
82,6.0,4.0,1620961208.0
83,7.0,2.0,1620961208.0
84,10.0,-12.0,1620961208.0
85,11.0,-2.0,1620961208.0
86,12.0,-5.0,1620961208.0
87,13.0,-14.0,1620961208.0
88,14.0,-17.0,1620961208.0
89,16.0,-19.0,1620961208.0
90,17.0,-10.0,1620961208.0
91,18.0,2.0,1620961208.0
92,2.0,3.0,1620961209.0
93,4.0,-2.0,1620961209.0
94,5.0,-5.0,1620961209.0
95,6.0,4.0,1620961209.0
96,7.0,2.0,1620961209.0
97,10.0,-12.0,1620961209.0
98,11.0,-2.0,1620961209.0
99,12.0,-5.0,1620961209.0
100,13.0,-14.0,1620961209.0
101,14.0,-17.0,1620961209.0
102,16.0,-19.0,1620961209.0
103,17.0,-10.0,1620961209.0
104,18.0,2.0,1620961209.0
105,2.0,3.0,1620961210.0
106,4.0,-3.0,1620961210.0
107,5.0,-5.0,1620961210.0
108,6.0,4.0,1620961210.0
109,7.0,1.0,1620961210.0
110,10.0,-12.0,1620961210.0
111,11.0,-2.0,1620961210.0
112,12.0,-5.0,1620961210.0
113,13.0,-14.0,1620961210.0
114,14.0,-17.0,1620961210.0
115,16.0,-20.0,1620961210.0
116,17.0,-10.0,1620961210.0
117,18.0,1.0,1620961210.0
118,2.0,3.0,1620961211.0
119,4.0,-3.0,1620961211.0
120,5.0,-6.0,1620961211.0
121,6.0,4.0,1620961211.0
122,7.0,1.0,1620961211.0
123,10.0,-12.0,1620961211.0
124,11.0,-3.0,1620961211.0
125,12.0,-5.0,1620961211.0
126,13.0,-14.0,1620961211.0
127,14.0,-17.0,1620961211.0
128,16.0,-20.0,1620961211.0
129,17.0,-11.0,1620961211.0
130,18.0,1.0,1620961211.0
131,2.0,3.0,1620961212.1
132,4.0,-2.0,1620961212.1
133,5.0,-5.0,1620961212.1
134,6.0,4.0,1620961212.1
135,7.0,2.0,1620961212.1
136,10.0,-12.0,1620961212.1
137,11.0,-2.0,1620961212.1
138,12.0,-5.0,1620961212.1
139,13.0,-14.0,1620961212.1
140,14.0,-17.0,1620961212.1
141,16.0,-19.0,1620961212.1
142,17.0,-10.0,1620961212.1
143,18.0,2.0,1620961212.1
144,2.0,3.0,1620961213.1
145,4.0,-2.0,1620961213.1
146,5.0,-5.0,1620961213.1
147,6.0,4.0,1620961213.1
148,7.0,2.0,1620961213.1
149,10.0,-12.0,1620961213.1
150,11.0,-2.0,1620961213.1
151,12.0,-5.0,1620961213.1
152,13.0,-14.0,1620961213.1
153,14.0,-17.0,1620961213.1
154,16.0,-19.0,1620961213.1
155,17.0,-10.0,1620961213.1
156,18.0,2.0,1620961213.1
157,2.0,3.0,1620961214.1
158,4.0,-3.0,1620961214.1
159,5.0,-5.0,1620961214.1
160,6.0,4.0,1620961214.1
161,7.0,1.0,1620961214.1
162,10.0,-12.0,1620961214.1
163,11.0,-2.0,1620961214.1
164,12.0,-5.0,1620961214.1
165,13.0,-14.0,1620961214.1
166,14.0,-17.0,1620961214.1
167,16.0,-20.0,1620961214.1
168,17.0,-10.0,1620961214.1
169,18.0,1.0,1620961214.1
170,2.0,3.0,1620961215.1
171,4.0,-3.0,1620961215.1
172,5.0,-5.0,1620961215.1
173,6.0,4.0,1620961215.1
174,7.0,1.0,1620961215.1
175,10.0,-12.0,1620961215.1
176,11.0,-2.0,1620961215.1
177,12.0,-5.0,1620961215.1
178,13.0,-14.0,1620961215.1
179,14.0,-17.0,1620961215.1
180,16.0,-20.0,1620961215.1
181,17.0,-10.0,1620961215.1
182,18.0,1.0,1620961215.1
183,2.0,3.0,1620961216.1
184,4.0,-3.0,1620961216.1
185,5.0,-5.0,1620961216.1
186,6.0,4.0,1620961216.1
187,7.0,1.0,1620961216.1
188,10.0,-12.0,1620961216.1
189,11.0,-2.0,1620961216.1
190,12.0,-5.0,1620961216.1
191,13.0,-14.0,1620961216.1
192,14.0,-17.0,1620961216.1
193,16.0,-20.0,1620961216.1
194,17.0,-10.0,1620961216.1
195,18.0,1.0,1620961216.1
196,2.0,4.0,1620961217.1
197,4.0,-2.0,1620961217.1
198,5.0,-5.0,1620961217.1
199,6.0,5.0,1620961217.1
200,7.0,2.0,1620961217.1
201,10.0,-12.0,1620961217.1
202,11.0,-2.0,1620961217.1
203,12.0,-4.0,1620961217.1
204,13.0,-13.0,1620961217.1
205,14.0,-16.0,1620961217.1
206,16.0,-19.0,1620961217.1
207,17.0,-10.0,1620961217.1
208,18.0,2.0,1620961217.1
209,2.0,4.0,1620961218.2
210,4.0,-2.0,1620961218.2
211,5.0,-5.0,1620961218.2
212,6.0,5.0,1620961218.2
213,7.0,2.0,1620961218.2
214,10.0,-12.0,1620961218.2
215,11.0,-2.0,1620961218.2
216,12.0,-4.0,1620961218.2
217,13.0,-13.0,1620961218.2
218,14.0,-16.0,1620961218.2
219,16.0,-19.0,1620961218.2
220,17.0,-10.0,1620961218.2
221,18.0,2.0,1620961218.2
222,2.0,3.0,1620961219.2
223,4.0,-2.0,1620961219.2
224,5.0,-5.0,1620961219.2
225,6.0,4.0,1620961219.2
226,7.0,2.0,1620961219.2
227,10.0,-12.0,1620961219.2
228,11.0,-2.0,1620961219.2
229,12.0,-5.0,1620961219.2
230,13.0,-14.0,1620961219.2
231,14.0,-17.0,1620961219.2
232,16.0,-19.0,1620961219.2
233,17.0,-10.0,1620961219.2
234,18.0,2.0,1620961219.2
235,2.0,3.0,1620961220.2
236,4.0,-3.0,1620961220.2
237,5.0,-5.0,1620961220.2
238,6.0,4.0,1620961220.2
239,7.0,1.0,1620961220.2
240,10.0,-12.0,1620961220.2
241,11.0,-2.0,1620961220.2
242,12.0,-5.0,1620961220.2
243,13.0,-14.0,1620961220.2
244,14.0,-17.0,1620961220.2
245,16.0,-20.0,1620961220.2
246,17.0,-10.0,1620961220.2
247,18.0,1.0,1620961220.2
248,2.0,3.0,1620961221.2
249,4.0,-2.0,1620961221.2
250,5.0,-5.0,1620961221.2
251,6.0,4.0,1620961221.2
252,7.0,2.0,1620961221.2
253,10.0,-12.0,1620961221.2
254,11.0,-2.0,1620961221.2
255,12.0,-5.0,1620961221.2
256,13.0,-13.0,1620961221.2
257,14.0,-17.0,1620961221.2
258,16.0,-19.0,1620961221.2
259,17.0,-10.0,1620961221.2
260,18.0,2.0,1620961221.2
261,2.0,3.0,1620961222.2
262,4.0,-3.0,1620961222.2
263,5.0,-6.0,1620961222.2
264,6.0,4.0,1620961222.2
265,7.0,1.0,1620961222.2
266,10.0,-12.0,1620961222.2
267,11.0,-2.0,1620961222.2
268,12.0,-5.0,1620961222.2
269,13.0,-14.0,1620961222.2
270,14.0,-17.0,1620961222.2
271,16.0,-20.0,1620961222.2
272,17.0,-11.0,1620961222.2
273,18.0,1.0,1620961222.2
274,2.0,3.0,1620961223.2
275,4.0,-3.0,1620961223.2
276,5.0,-6.0,1620961223.2
277,6.0,4.0,1620961223.2
278,7.0,1.0,1620961223.2
279,10.0,-12.0,1620961223.2
280,11.0,-3.0,1620961223.2
281,12.0,-5.0,1620961223.2
282,13.0,-14.0,1620961223.2
283,14.0,-17.0,1620961223.2
284,16.0,-20.0,1620961223.2
285,17.0,-11.0,1620961223.2
286,18.0,1.0,1620961223.2
287,2.0,4.0,1620961224.3
288,4.0,-2.0,1620961224.3
289,5.0,-5.0,1620961224.3
290,6.0,5.0,1620961224.3
291,7.0,2.0,1620961224.3
292,10.0,-12.0,1620961224.3
293,11.0,-2.0,1620961224.3
294,12.0,-4.0,1620961224.3
295,13.0,-13.0,1620961224.3
296,14.0,-16.0,1620961224.3
297,16.0,-19.0,1620961224.3
298,17.0,-10.0,1620961224.3
299,18.0,2.0,1620961224.3
300,2.0,3.0,1620961225.3
301,4.0,-3.0,1620961225.3
302,5.0,-5.0,1620961225.3
303,6.0,4.0,1620961225.3
304,7.0,1.0,1620961225.3
305,10.0,-12.0,1620961225.3
306,11.0,-2.0,1620961225.3
307,12.0,-5.0,1620961225.3
308,13.0,-14.0,1620961225.3
309,14.0,-17.0,1620961225.3
310,16.0,-20.0,1620961225.3
311,17.0,-11.0,1620961225.3
312,18.0,1.0,1620961225.3
313,2.0,4.0,1620961226.3
314,4.0,-2.0,1620961226.3
315,5.0,-5.0,1620961226.3
316,6.0,5.0,1620961226.3
317,7.0,2.0,1620961226.3
318,10.0,-11.0,1620961226.3
319,11.0,-2.0,1620961226.3
320,12.0,-4.0,1620961226.3
321,13.0,-13.0,1620961226.3
322,14.0,-16.0,1620961226.3
323,16.0,-19.0,1620961226.3
324,17.0,-10.0,1620961226.3
325,18.0,2.0,1620961226.3
326,2.0,3.0,1620961227.3
327,4.0,-3.0,1620961227.3
328,5.0,-5.0,1620961227.3
329,6.0,4.0,1620961227.3
330,7.0,1.0,1620961227.3
331,10.0,-12.0,1620961227.3
332,11.0,-2.0,1620961227.3
333,12.0,-5.0,1620961227.3
334,13.0,-14.0,1620961227.3
335,14.0,-17.0,1620961227.3
336,16.0,-20.0,1620961227.3
337,17.0,-10.0,1620961227.3
338,18.0,1.0,1620961227.3
339,2.0,3.0,1620961228.3
340,4.0,-2.0,1620961228.3
341,5.0,-5.0,1620961228.3
342,6.0,4.0,1620961228.3
343,7.0,1.0,1620961228.3
344,10.0,-12.0,1620961228.3
345,11.0,-2.0,1620961228.3
346,12.0,-5.0,1620961228.3
347,13.0,-14.0,1620961228.3
348,14.0,-17.0,1620961228.3
349,16.0,-20.0,1620961228.3
350,17.0,-10.0,1620961228.3
351,18.0,1.0,1620961228.3
352,2.0,3.0,1620961229.3
353,4.0,-3.0,1620961229.3
354,5.0,-6.0,1620961229.3
355,6.0,4.0,1620961229.3
356,7.0,1.0,1620961229.3
357,10.0,-12.0,1620961229.3
358,11.0,-3.0,1620961229.3
359,12.0,-5.0,1620961229.3
360,13.0,-14.0,1620961229.3
361,14.0,-17.0,1620961229.3
362,16.0,-20.0,1620961229.3
363,17.0,-11.0,1620961229.3
364,18.0,1.0,1620961229.3
365,2.0,3.0,1620961230.4
366,4.0,-3.0,1620961230.4
367,5.0,-6.0,1620961230.4
368,6.0,4.0,1620961230.4
369,7.0,1.0,1620961230.4
370,10.0,-12.0,1620961230.4
371,11.0,-3.0,1620961230.4
372,12.0,-5.0,1620961230.4
373,13.0,-14.0,1620961230.4
374,14.0,-17.0,1620961230.4
375,16.0,-20.0,1620961230.4
376,17.0,-11.0,1620961230.4
377,18.0,1.0,1620961230.4
378,2.0,4.0,1620961231.4
379,4.0,-2.0,1620961231.4
380,5.0,-5.0,1620961231.4
381,6.0,5.0,1620961231.4
382,7.0,2.0,1620961231.4
383,10.0,-12.0,1620961231.4
384,11.0,-2.0,1620961231.4
385,12.0,-5.0,1620961231.4
386,13.0,-13.0,1620961231.4
387,14.0,-16.0,1620961231.4
388,16.0,-19.0,1620961231.4
389,17.0,-10.0,1620961231.4
390,18.0,2.0,1620961231.4
391,2.0,3.0,1620961232.4
392,4.0,-3.0,1620961232.4
393,5.0,-5.0,1620961232.4
394,6.0,4.0,1620961232.4
395,7.0,1.0,1620961232.4
396,10.0,-12.0,1620961232.4
397,11.0,-2.0,1620961232.4
398,12.0,-5.0,1620961232.4
399,13.0,-14.0,1620961232.4
400,14.0,-17.0,1620961232.4
401,16.0,-20.0,1620961232.4
402,17.0,-10.0,1620961232.4
403,18.0,1.0,1620961232.4
404,2.0,4.0,1620961233.4
405,4.0,-2.0,1620961233.4
406,5.0,-5.0,1620961233.4
407,6.0,5.0,1620961233.4
408,7.0,2.0,1620961233.4
409,10.0,-12.0,1620961233.4
410,11.0,-2.0,1620961233.4
411,12.0,-4.0,1620961233.4
412,13.0,-13.0,1620961233.4
413,14.0,-16.0,1620961233.4
414,16.0,-19.0,1620961233.4
415,17.0,-10.0,1620961233.4
416,18.0,2.0,1620961233.4
417,2.0,3.0,1620961234.4
418,4.0,-2.0,1620961234.4
419,5.0,-5.0,1620961234.4
420,6.0,4.0,1620961234.4
421,7.0,2.0,1620961234.4
422,10.0,-12.0,1620961234.4
423,11.0,-2.0,1620961234.4
424,12.0,-5.0,1620961234.4
425,13.0,-14.0,1620961234.4
426,14.0,-17.0,1620961234.4
427,16.0,-19.0,1620961234.4
428,17.0,-10.0,1620961234.4
429,18.0,2.0,1620961234.4
430,2.0,3.0,1620961235.4
431,4.0,-2.0,1620961235.4
432,5.0,-5.0,1620961235.4
433,6.0,4.0,1620961235.4
434,7.0,2.0,1620961235.4
435,10.0,-12.0,1620961235.4
436,11.0,-2.0,1620961235.4
437,12.0,-5.0,1620961235.4
438,13.0,-13.0,1620961235.4
439,14.0,-17.0,1620961235.4
440,16.0,-19.0,1620961235.4
441,17.0,-10.0,1620961235.4
442,18.0,2.0,1620961235.4
443,2.0,4.0,1620961236.5
444,4.0,-2.0,1620961236.5
445,5.0,-5.0,1620961236.5
446,6.0,5.0,1620961236.5
447,7.0,2.0,1620961236.5
448,10.0,-12.0,1620961236.5
449,11.0,-2.0,1620961236.5
450,12.0,-4.0,1620961236.5
451,13.0,-13.0,1620961236.5
452,14.0,-16.0,1620961236.5
453,16.0,-19.0,1620961236.5
454,17.0,-10.0,1620961236.5
455,18.0,2.0,1620961236.5
456,2.0,3.0,1620961237.5
457,4.0,-3.0,1620961237.5
458,5.0,-6.0,1620961237.5
459,6.0,4.0,1620961237.5
460,7.0,1.0,1620961237.5
461,10.0,-13.0,1620961237.5
462,11.0,-3.0,1620961237.5
463,12.0,-5.0,1620961237.5
464,13.0,-14.0,1620961237.5
465,14.0,-17.0,1620961237.5
466,16.0,-20.0,1620961237.5
467,17.0,-11.0,1620961237.5
468,18.0,1.0,1620961237.5
469,2.0,3.0,1620961238.5
470,4.0,-2.0,1620961238.5
471,5.0,-5.0,1620961238.5
472,6.0,4.0,1620961238.5
473,7.0,2.0,1620961238.5
474,10.0,-12.0,1620961238.5
475,11.0,-2.0,1620961238.5
476,12.0,-5.0,1620961238.5
477,13.0,-14.0,1620961238.5
478,14.0,-17.0,1620961238.5
479,16.0,-19.0,1620961238.5
480,17.0,-10.0,1620961238.5
481,18.0,1.0,1620961238.5
482,2.0,4.0,1620961239.5
483,4.0,-2.0,1620961239.5
484,5.0,-5.0,1620961239.5
485,6.0,5.0,1620961239.5
486,7.0,2.0,1620961239.5
487,10.0,-12.0,1620961239.5
488,11.0,-2.0,1620961239.5
489,12.0,-5.0,1620961239.5
490,13.0,-13.0,1620961239.5
491,14.0,-16.0,1620961239.5
492,16.0,-19.0,1620961239.5
493,17.0,-10.0,1620961239.5
494,18.0,2.0,1620961239.5
495,2.0,4.0,1620961240.5
496,4.0,-2.0,1620961240.5
497,5.0,-5.0,1620961240.5
498,6.0,5.0,1620961240.5
499,7.0,2.0,1620961240.5
500,10.0,-12.0,1620961240.5
501,11.0,-2.0,1620961240.5
502,12.0,-4.0,1620961240.5
503,13.0,-13.0,1620961240.5
504,14.0,-16.0,1620961240.5
505,16.0,-19.0,1620961240.5
506,17.0,-10.0,1620961240.5
507,18.0,2.0,1620961240.5
508,2.0,3.0,1620961241.5
509,4.0,-2.0,1620961241.5
510,5.0,-5.0,1620961241.5
511,6.0,4.0,1620961241.5
512,7.0,2.0,1620961241.5
