,DOM,delay,Time
1,2.0,3.0,1620658988.6
2,4.0,-2.0,1620658988.6
3,6.0,4.0,1620658988.6
4,10.0,4.0,1620658988.6
5,11.0,2.0,1620658988.6
6,12.0,-1.0,1620658988.6
7,13.0,3.0,1620658988.6
8,14.0,-6.0,1620658988.6
9,16.0,-3.0,1620658988.6
10,17.0,-6.0,1620658988.6
11,18.0,-7.0,1620658988.6
12,2.0,3.0,1620658989.6
13,4.0,-2.0,1620658989.6
14,6.0,4.0,1620658989.6
15,10.0,4.0,1620658989.6
16,11.0,2.0,1620658989.6
17,12.0,-1.0,1620658989.6
18,13.0,3.0,1620658989.6
19,14.0,-7.0,1620658989.6
20,16.0,-3.0,1620658989.6
21,17.0,-6.0,1620658989.6
22,18.0,-7.0,1620658989.6
23,2.0,3.0,1620658990.6
24,4.0,-3.0,1620658990.6
25,6.0,4.0,1620658990.6
26,10.0,4.0,1620658990.6
27,11.0,1.0,1620658990.6
28,12.0,-1.0,1620658990.6
29,13.0,2.0,1620658990.6
30,14.0,-7.0,1620658990.6
31,16.0,-3.0,1620658990.6
32,17.0,-7.0,1620658990.6
33,18.0,-7.0,1620658990.6
34,2.0,3.0,1620658991.7
35,4.0,-3.0,1620658991.7
36,6.0,4.0,1620658991.7
37,10.0,4.0,1620658991.7
38,11.0,1.0,1620658991.7
39,12.0,-1.0,1620658991.7
40,13.0,2.0,1620658991.7
41,14.0,-7.0,1620658991.7
42,16.0,-3.0,1620658991.7
43,17.0,-6.0,1620658991.7
44,18.0,-7.0,1620658991.7
45,2.0,3.0,1620658992.7
46,4.0,-2.0,1620658992.7
47,6.0,4.0,1620658992.7
48,10.0,5.0,1620658992.7
49,11.0,2.0,1620658992.7
50,12.0,-1.0,1620658992.7
51,13.0,3.0,1620658992.7
52,14.0,-6.0,1620658992.7
53,16.0,-3.0,1620658992.7
54,17.0,-6.0,1620658992.7
55,18.0,-7.0,1620658992.7
56,2.0,3.0,1620658993.7
57,4.0,-3.0,1620658993.7
58,6.0,4.0,1620658993.7
59,10.0,4.0,1620658993.7
60,11.0,1.0,1620658993.7
61,12.0,-1.0,1620658993.7
62,13.0,3.0,1620658993.7
63,14.0,-7.0,1620658993.7
64,16.0,-3.0,1620658993.7
65,17.0,-7.0,1620658993.7
66,18.0,-7.0,1620658993.7
67,2.0,3.0,1620658994.7
68,4.0,-2.0,1620658994.7
69,6.0,4.0,1620658994.7
70,10.0,5.0,1620658994.7
71,11.0,2.0,1620658994.7
72,12.0,-1.0,1620658994.7
73,13.0,3.0,1620658994.7
74,14.0,-6.0,1620658994.7
75,16.0,-3.0,1620658994.7
76,17.0,-6.0,1620658994.7
77,18.0,-7.0,1620658994.7
78,2.0,3.0,1620658995.7
79,4.0,-3.0,1620658995.7
80,6.0,4.0,1620658995.7
81,10.0,4.0,1620658995.7
82,11.0,1.0,1620658995.7
83,12.0,-1.0,1620658995.7
84,13.0,2.0,1620658995.7
85,14.0,-7.0,1620658995.7
86,16.0,-3.0,1620658995.7
87,17.0,-6.0,1620658995.7
88,18.0,-7.0,1620658995.7
89,2.0,3.0,1620658996.8
90,4.0,-3.0,1620658996.8
91,6.0,4.0,1620658996.8
92,10.0,4.0,1620658996.8
93,11.0,1.0,1620658996.8
94,12.0,-2.0,1620658996.8
95,13.0,2.0,1620658996.8
96,14.0,-7.0,1620658996.8
97,16.0,-3.0,1620658996.8
