,DOM,delay,Time
1,2.0,4.0,1620777601.3
2,4.0,-2.0,1620777601.3
3,6.0,4.0,1620777601.3
4,10.0,4.0,1620777601.3
5,11.0,2.0,1620777601.3
6,12.0,-1.0,1620777601.3
7,13.0,3.0,1620777601.3
8,14.0,-7.0,1620777601.3
9,16.0,-3.0,1620777601.3
10,17.0,-6.0,1620777601.3
11,18.0,-7.0,1620777601.3
12,2.0,3.0,1620777602.3
13,4.0,-2.0,1620777602.3
14,6.0,4.0,1620777602.3
15,10.0,4.0,1620777602.3
16,11.0,2.0,1620777602.3
17,12.0,-1.0,1620777602.3
18,13.0,3.0,1620777602.3
19,14.0,-7.0,1620777602.3
20,16.0,-3.0,1620777602.3
21,17.0,-6.0,1620777602.3
22,18.0,-7.0,1620777602.3
23,2.0,3.0,1620777603.3
24,4.0,-3.0,1620777603.3
25,6.0,4.0,1620777603.3
26,10.0,4.0,1620777603.3
27,11.0,1.0,1620777603.3
28,12.0,-2.0,1620777603.3
29,13.0,2.0,1620777603.3
30,14.0,-7.0,1620777603.3
31,16.0,-3.0,1620777603.3
32,17.0,-7.0,1620777603.3
33,18.0,-8.0,1620777603.3
34,2.0,3.0,1620777604.3
35,4.0,-3.0,1620777604.3
36,6.0,4.0,1620777604.3
37,10.0,4.0,1620777604.3
38,11.0,1.0,1620777604.3
39,12.0,-2.0,1620777604.3
40,13.0,2.0,1620777604.3
41,14.0,-7.0,1620777604.3
42,16.0,-3.0,1620777604.3
43,17.0,-7.0,1620777604.3
44,18.0,-7.0,1620777604.3
45,2.0,4.0,1620777605.3
46,4.0,-2.0,1620777605.3
47,6.0,5.0,1620777605.3
48,10.0,5.0,1620777605.3
49,11.0,2.0,1620777605.3
50,12.0,-1.0,1620777605.3
51,13.0,3.0,1620777605.3
52,14.0,-6.0,1620777605.3
53,16.0,-3.0,1620777605.3
54,17.0,-6.0,1620777605.3
55,18.0,-7.0,1620777605.3
56,2.0,3.0,1620777606.3
57,4.0,-3.0,1620777606.3
58,6.0,4.0,1620777606.3
59,10.0,4.0,1620777606.3
60,11.0,1.0,1620777606.3
61,12.0,-1.0,1620777606.3
62,13.0,2.0,1620777606.3
63,14.0,-7.0,1620777606.3
64,16.0,-3.0,1620777606.3
65,17.0,-7.0,1620777606.3
66,18.0,-7.0,1620777606.3
67,2.0,3.0,1620777607.4
68,4.0,-3.0,1620777607.4
69,6.0,4.0,1620777607.4
70,10.0,4.0,1620777607.4
71,11.0,1.0,1620777607.4
72,12.0,-1.0,1620777607.4
73,13.0,2.0,1620777607.4
74,14.0,-7.0,1620777607.4
75,16.0,-3.0,1620777607.4
76,17.0,-7.0,1620777607.4
77,18.0,-7.0,1620777607.4
78,2.0,3.0,1620777608.4
79,4.0,-3.0,1620777608.4
80,6.0,4.0,1620777608.4
81,10.0,4.0,1620777608.4
82,11.0,1.0,1620777608.4
83,12.0,-2.0,1620777608.4
84,13.0,2.0,1620777608.4
85,14.0,-7.0,1620777608.4
86,16.0,-3.0,1620777608.4
87,17.0,-7.0,1620777608.4
88,18.0,-8.0,1620777608.4
89,2.0,3.0,1620777609.4
90,4.0,-2.0,1620777609.4
91,6.0,4.0,1620777609.4
92,10.0,4.0,1620777609.4
93,11.0,2.0,1620777609.4
94,12.0,-1.0,1620777609.4
95,13.0,3.0,1620777609.4
96,14.0,-7.0,1620777609.4
97,16.0,-3.0,1620777609.4
98,17.0,-6.0,1620777609.4
99,18.0,-7.0,1620777609.4
100,2.0,3.0,1620777610.4
101,4.0,-2.0,1620777610.4
102,6.0,4.0,1620777610.4
103,10.0,4.0,1620777610.4
104,11.0,2.0,1620777610.4
105,12.0,-1.0,1620777610.4
106,13.0,3.0,1620777610.4
107,14.0,-7.0,1620777610.4
108,16.0,-3.0,1620777610.4
109,17.0,-6.0,1620777610.4
110,18.0,-7.0,1620777610.4
111,2.0,3.0,1620777611.4
112,4.0,-3.0,1620777611.4
113,6.0,4.0,1620777611.4
114,10.0,4.0,1620777611.4
115,11.0,1.0,1620777611.4
116,12.0,-2.0,1620777611.4
117,13.0,2.0,1620777611.4
118,14.0,-7.0,1620777611.4
119,16.0,-4.0,1620777611.4
120,17.0,-7.0,1620777611.4
121,18.0,-8.0,1620777611.4
122,2.0,3.0,1620777612.4
123,4.0,-3.0,1620777612.4
124,6.0,4.0,1620777612.4
125,10.0,4.0,1620777612.4
126,11.0,1.0,1620777612.4
127,12.0,-2.0,1620777612.4
128,13.0,2.0,1620777612.4
129,14.0,-7.0,1620777612.4
130,16.0,-4.0,1620777612.4
131,17.0,-7.0,1620777612.4
132,18.0,-8.0,1620777612.4
133,2.0,3.0,1620777613.5
134,4.0,-2.0,1620777613.5
135,6.0,4.0,1620777613.5
136,10.0,4.0,1620777613.5
137,11.0,2.0,1620777613.5
138,12.0,-1.0,1620777613.5
139,13.0,3.0,1620777613.5
140,14.0,-7.0,1620777613.5
141,16.0,-3.0,1620777613.5
142,17.0,-6.0,1620777613.5
143,18.0,-7.0,1620777613.5
144,2.0,4.0,1620777614.5
145,4.0,-2.0,1620777614.5
146,6.0,5.0,1620777614.5
147,10.0,5.0,1620777614.5
148,11.0,2.0,1620777614.5
149,12.0,-1.0,1620777614.5
150,13.0,3.0,1620777614.5
151,14.0,-7.0,1620777614.5
152,16.0,-3.0,1620777614.5
153,17.0,-6.0,1620777614.5
154,18.0,-7.0,1620777614.5
155,2.0,4.0,1620777615.5
156,4.0,-2.0,1620777615.5
157,6.0,4.0,1620777615.5
158,10.0,4.0,1620777615.5
159,11.0,2.0,1620777615.5
160,12.0,-1.0,1620777615.5
161,13.0,3.0,1620777615.5
162,14.0,-6.0,1620777615.5
163,16.0,-3.0,1620777615.5
164,17.0,-6.0,1620777615.5
165,18.0,-7.0,1620777615.5
166,2.0,3.0,1620777616.5
167,4.0,-3.0,1620777616.5
168,6.0,4.0,1620777616.5
169,10.0,4.0,1620777616.5
170,11.0,1.0,1620777616.5
171,12.0,-2.0,1620777616.5
172,13.0,2.0,1620777616.5
173,14.0,-7.0,1620777616.5
174,16.0,-3.0,1620777616.5
175,17.0,-7.0,1620777616.5
176,18.0,-8.0,1620777616.5
177,2.0,3.0,1620777617.5
178,4.0,-3.0,1620777617.5
179,6.0,4.0,1620777617.5
180,10.0,4.0,1620777617.5
181,11.0,1.0,1620777617.5
182,12.0,-2.0,1620777617.5
183,13.0,2.0,1620777617.5
184,14.0,-7.0,1620777617.5
185,16.0,-4.0,1620777617.5
186,17.0,-7.0,1620777617.5
187,18.0,-8.0,1620777617.5
188,2.0,4.0,1620777618.5
189,4.0,-2.0,1620777618.5
190,6.0,4.0,1620777618.5
191,10.0,4.0,1620777618.5
192,11.0,2.0,1620777618.5
193,12.0,-1.0,1620777618.5
194,13.0,3.0,1620777618.5
195,14.0,-7.0,1620777618.5
196,16.0,-3.0,1620777618.5
197,17.0,-6.0,1620777618.5
198,18.0,-7.0,1620777618.5
199,2.0,3.0,1620777619.6
200,4.0,-3.0,1620777619.6
201,6.0,4.0,1620777619.6
202,10.0,4.0,1620777619.6
203,11.0,1.0,1620777619.6
204,12.0,-1.0,1620777619.6
205,13.0,2.0,1620777619.6
206,14.0,-7.0,1620777619.6
207,16.0,-3.0,1620777619.6
208,17.0,-7.0,1620777619.6
209,18.0,-7.0,1620777619.6
210,2.0,3.0,1620777620.6
