,DOM,delay,Time
484,12.0,-1.0,1620656692.9
485,13.0,3.0,1620656692.9
486,14.0,-6.0,1620656692.9
487,16.0,-3.0,1620656692.9
488,18.0,-7.0,1620656692.9
489,2.0,3.0,1620656693.9
490,6.0,4.0,1620656693.9
491,11.0,1.0,1620656693.9
492,12.0,-2.0,1620656693.9
493,13.0,2.0,1620656693.9
494,14.0,-7.0,1620656693.9
495,16.0,-4.0,1620656693.9
496,18.0,-8.0,1620656693.9
497,2.0,3.0,1620656694.9
498,6.0,4.0,1620656694.9
499,11.0,2.0,1620656694.9
500,12.0,-1.0,1620656694.9
501,13.0,3.0,1620656694.9
502,14.0,-7.0,1620656694.9
503,16.0,-3.0,1620656694.9
504,18.0,-7.0,1620656694.9
505,2.0,3.0,1620656695.9
506,6.0,4.0,1620656695.9
507,11.0,2.0,1620656695.9
508,12.0,-1.0,1620656695.9
509,13.0,3.0,1620656695.9
510,14.0,-7.0,1620656695.9
511,16.0,-3.0,1620656695.9
512,18.0,-7.0,1620656695.9
513,2.0,3.0,1620656696.9
514,6.0,4.0,1620656696.9
515,11.0,2.0,1620656696.9
516,12.0,-1.0,1620656696.9
517,13.0,3.0,1620656696.9
518,14.0,-7.0,1620656696.9
519,16.0,-3.0,1620656696.9
520,18.0,-7.0,1620656696.9
521,2.0,3.0,1620656697.9
522,6.0,4.0,1620656697.9
523,11.0,1.0,1620656697.9
524,12.0,-1.0,1620656697.9
525,13.0,2.0,1620656697.9
526,14.0,-7.0,1620656697.9
527,16.0,-3.0,1620656697.9
528,18.0,-7.0,1620656697.9
529,2.0,3.0,1620656699.0
530,6.0,4.0,1620656699.0
531,11.0,1.0,1620656699.0
532,12.0,-1.0,1620656699.0
533,13.0,2.0,1620656699.0
534,14.0,-7.0,1620656699.0
535,16.0,-3.0,1620656699.0
536,18.0,-7.0,1620656699.0
537,2.0,4.0,1620656700.0
538,6.0,5.0,1620656700.0
539,11.0,2.0,1620656700.0
540,12.0,-1.0,1620656700.0
541,13.0,3.0,1620656700.0
542,14.0,-6.0,1620656700.0
543,16.0,-3.0,1620656700.0
544,18.0,-7.0,1620656700.0
545,2.0,4.0,1620656701.0
546,6.0,5.0,1620656701.0
547,11.0,2.0,1620656701.0
548,12.0,-1.0,1620656701.0
549,13.0,3.0,1620656701.0
550,14.0,-6.0,1620656701.0
551,16.0,-3.0,1620656701.0
552,18.0,-7.0,1620656701.0
553,2.0,3.0,1620656702.0
554,6.0,4.0,1620656702.0
555,11.0,2.0,1620656702.0
556,12.0,-1.0,1620656702.0
557,13.0,3.0,1620656702.0
558,14.0,-7.0,1620656702.0
559,16.0,-3.0,1620656702.0
560,18.0,-7.0,1620656702.0
561,2.0,3.0,1620656703.0
562,6.0,4.0,1620656703.0
563,11.0,1.0,1620656703.0
564,12.0,-2.0,1620656703.0
565,13.0,2.0,1620656703.0
566,14.0,-7.0,1620656703.0
567,16.0,-3.0,1620656703.0
568,18.0,-7.0,1620656703.0
569,2.0,3.0,1620656704.0
570,6.0,4.0,1620656704.0
571,11.0,2.0,1620656704.0
572,12.0,-1.0,1620656704.0
573,13.0,3.0,1620656704.0
574,14.0,-7.0,1620656704.0
575,16.0,-3.0,1620656704.0
576,18.0,-7.0,1620656704.0
577,2.0,3.0,1620656705.1
578,6.0,4.0,1620656705.1
579,11.0,2.0,1620656705.1
580,12.0,-1.0,1620656705.1
581,13.0,3.0,1620656705.1
582,14.0,-7.0,1620656705.1
583,16.0,-3.0,1620656705.1
584,18.0,-7.0,1620656705.1
585,2.0,4.0,1620656706.1
586,6.0,4.0,1620656706.1
587,11.0,2.0,1620656706.1
588,12.0,-1.0,1620656706.1
589,13.0,3.0,1620656706.1
590,14.0,-7.0,1620656706.1
591,16.0,-3.0,1620656706.1
592,18.0,-7.0,1620656706.1
593,2.0,3.0,1620656707.1
594,6.0,4.0,1620656707.1
595,11.0,2.0,1620656707.1
596,12.0,-1.0,1620656707.1
597,13.0,3.0,1620656707.1
598,14.0,-7.0,1620656707.1
599,16.0,-3.0,1620656707.1
600,18.0,-7.0,1620656707.1
601,2.0,4.0,1620656708.1
602,6.0,5.0,1620656708.1
603,11.0,2.0,1620656708.1
604,12.0,-1.0,1620656708.1
605,13.0,3.0,1620656708.1
606,14.0,-6.0,1620656708.1
607,16.0,-3.0,1620656708.1
608,18.0,-7.0,1620656708.1
609,2.0,3.0,1620656709.1
610,6.0,4.0,1620656709.1
611,11.0,2.0,1620656709.1
612,12.0,-1.0,1620656709.1
613,13.0,3.0,1620656709.1
614,14.0,-7.0,1620656709.1
615,16.0,-3.0,1620656709.1
616,18.0,-7.0,1620656709.1
617,2.0,3.0,1620656710.1
618,6.0,4.0,1620656710.1
619,11.0,2.0,1620656710.1
620,12.0,-1.0,1620656710.1
621,13.0,3.0,1620656710.1
622,14.0,-7.0,1620656710.1
623,16.0,-3.0,1620656710.1
624,18.0,-7.0,1620656710.1
625,2.0,3.0,1620656711.2
626,6.0,4.0,1620656711.2
627,11.0,1.0,1620656711.2
628,12.0,-2.0,1620656711.2
629,13.0,2.0,1620656711.2
630,14.0,-7.0,1620656711.2
631,16.0,-3.0,1620656711.2
632,18.0,-7.0,1620656711.2
633,2.0,3.0,1620656712.2
634,6.0,4.0,1620656712.2
635,11.0,1.0,1620656712.2
636,12.0,-2.0,1620656712.2
637,13.0,2.0,1620656712.2
638,14.0,-7.0,1620656712.2
639,16.0,-4.0,1620656712.2
640,18.0,-8.0,1620656712.2
641,2.0,3.0,1620656713.2
642,6.0,4.0,1620656713.2
643,11.0,1.0,1620656713.2
644,12.0,-2.0,1620656713.2
645,13.0,2.0,1620656713.2
646,14.0,-7.0,1620656713.2
647,16.0,-4.0,1620656713.2
648,18.0,-8.0,1620656713.2
649,2.0,3.0,1620656714.2
650,6.0,4.0,1620656714.2
651,11.0,2.0,1620656714.2
652,12.0,-1.0,1620656714.2
653,13.0,3.0,1620656714.2
654,14.0,-7.0,1620656714.2
655,16.0,-3.0,1620656714.2
656,18.0,-7.0,1620656714.2
657,2.0,3.0,1620656715.2
658,6.0,4.0,1620656715.2
659,11.0,1.0,1620656715.2
660,12.0,-1.0,1620656715.2
661,13.0,2.0,1620656715.2
662,14.0,-7.0,1620656715.2
663,16.0,-3.0,1620656715.2
664,18.0,-7.0,1620656715.2
665,2.0,3.0,1620656716.2
666,6.0,4.0,1620656716.2
667,11.0,2.0,1620656716.2
668,12.0,-1.0,1620656716.2
669,13.0,3.0,1620656716.2
670,14.0,-7.0,1620656716.2
671,16.0,-3.0,1620656716.2
672,18.0,-7.0,1620656716.2
673,2.0,4.0,1620656717.3
674,6.0,5.0,1620656717.3
675,11.0,2.0,1620656717.3
676,12.0,-1.0,1620656717.3
677,13.0,3.0,1620656717.3
678,14.0,-6.0,1620656717.3
679,16.0,-3.0,1620656717.3
680,18.0,-7.0,1620656717.3
681,2.0,3.0,1620656718.3
682,6.0,4.0,1620656718.3
683,11.0,1.0,1620656718.3
684,12.0,-1.0,1620656718.3
685,13.0,2.0,1620656718.3
686,14.0,-7.0,1620656718.3
687,16.0,-3.0,1620656718.3
688,18.0,-7.0,1620656718.3
689,2.0,3.0,1620656719.3
690,6.0,4.0,1620656719.3
691,11.0,2.0,1620656719.3
692,12.0,-1.0,1620656719.3
693,13.0,3.0,1620656719.3
694,14.0,-7.0,1620656719.3
695,16.0,-3.0,1620656719.3
696,18.0,-7.0,1620656719.3
697,2.0,4.0,1620656720.3
698,6.0,5.0,1620656720.3
699,11.0,2.0,1620656720.3
700,12.0,-1.0,1620656720.3
701,13.0,3.0,1620656720.3
702,14.0,-6.0,1620656720.3
703,16.0,-3.0,1620656720.3
704,18.0,-7.0,1620656720.3
705,2.0,4.0,1620656721.3
706,6.0,5.0,1620656721.3
707,11.0,2.0,1620656721.3
708,12.0,-1.0,1620656721.3
709,13.0,3.0,1620656721.3
710,14.0,-6.0,1620656721.3
711,16.0,-3.0,1620656721.3
712,18.0,-7.0,1620656721.3
713,2.0,4.0,1620656722.3
714,6.0,5.0,1620656722.3
715,11.0,2.0,1620656722.3
716,12.0,-1.0,1620656722.3
717,13.0,3.0,1620656722.3
718,14.0,-6.0,1620656722.3
719,16.0,-3.0,1620656722.3
720,18.0,-7.0,1620656722.3
721,2.0,3.0,1620656723.4
722,6.0,4.0,1620656723.4
723,11.0,1.0,1620656723.4
724,12.0,-2.0,1620656723.4
725,13.0,2.0,1620656723.4
726,14.0,-7.0,1620656723.4
727,16.0,-3.0,1620656723.4
728,18.0,-7.0,1620656723.4
729,2.0,3.0,1620656724.4
730,6.0,4.0,1620656724.4
731,11.0,1.0,1620656724.4
732,12.0,-1.0,1620656724.4
733,13.0,2.0,1620656724.4
734,14.0,-7.0,1620656724.4
735,16.0,-3.0,1620656724.4
736,18.0,-7.0,1620656724.4
737,2.0,3.0,1620656725.4
738,6.0,4.0,1620656725.4
739,11.0,1.0,1620656725.4
740,12.0,-1.0,1620656725.4
741,13.0,3.0,1620656725.4
742,14.0,-7.0,1620656725.4
743,16.0,-3.0,1620656725.4
744,18.0,-7.0,1620656725.4
745,2.0,3.0,1620656726.4
746,6.0,4.0,1620656726.4
747,11.0,1.0,1620656726.4
748,12.0,-1.0,1620656726.4
749,13.0,2.0,1620656726.4
750,14.0,-7.0,1620656726.4
751,16.0,-3.0,1620656726.4
752,18.0,-7.0,1620656726.4
753,2.0,3.0,1620656727.4
754,6.0,4.0,1620656727.4
755,11.0,2.0,1620656727.4
756,12.0,-1.0,1620656727.4
757,13.0,3.0,1620656727.4
758,14.0,-7.0,1620656727.4
759,16.0,-3.0,1620656727.4
760,18.0,-7.0,1620656727.4
761,2.0,3.0,1620656728.4
762,6.0,4.0,1620656728.4
763,11.0,1.0,1620656728.4
764,12.0,-2.0,1620656728.4
765,13.0,2.0,1620656728.4
766,14.0,-7.0,1620656728.4
767,16.0,-4.0,1620656728.4
768,18.0,-8.0,1620656728.4
769,2.0,3.0,1620656729.5
770,6.0,4.0,1620656729.5
771,11.0,1.0,1620656729.5
772,12.0,-1.0,1620656729.5
773,13.0,2.0,1620656729.5
774,14.0,-7.0,1620656729.5
775,16.0,-3.0,1620656729.5
776,18.0,-7.0,1620656729.5
777,2.0,4.0,1620656730.5
778,6.0,5.0,1620656730.5
779,11.0,2.0,1620656730.5
780,12.0,-1.0,1620656730.5
781,13.0,3.0,1620656730.5
782,14.0,-6.0,1620656730.5
783,16.0,-3.0,1620656730.5
784,18.0,-7.0,1620656730.5
785,2.0,4.0,1620656731.5
786,6.0,5.0,1620656731.5
787,11.0,2.0,1620656731.5
788,12.0,-1.0,1620656731.5
789,13.0,3.0,1620656731.5
790,14.0,-6.0,1620656731.5
791,16.0,-3.0,1620656731.5
792,18.0,-7.0,1620656731.5
793,2.0,3.0,1620656732.5
794,6.0,4.0,1620656732.5
795,11.0,2.0,1620656732.5
796,12.0,-1.0,1620656732.5
797,13.0,3.0,1620656732.5
798,14.0,-7.0,1620656732.5
