,DOM,delay,Time
1,2.0,3.0,1621418874.7
2,4.0,-3.0,1621418874.7
3,5.0,-5.0,1621418874.7
4,6.0,4.0,1621418874.7
5,7.0,1.0,1621418874.7
6,8.0,-1.0,1621418874.7
7,9.0,-4.0,1621418874.7
8,10.0,1.0,1621418874.7
9,11.0,-2.0,1621418874.7
10,12.0,-5.0,1621418874.7
11,13.0,-1.0,1621418874.7
12,14.0,-4.0,1621418874.7
13,16.0,-7.0,1621418874.7
14,17.0,3.0,1621418874.7
15,18.0,2.0,1621418874.7
16,2.0,3.0,1621418875.7
17,4.0,-3.0,1621418875.7
18,5.0,-5.0,1621418875.7
19,6.0,4.0,1621418875.7
20,7.0,1.0,1621418875.7
21,8.0,-1.0,1621418875.7
22,9.0,-4.0,1621418875.7
23,10.0,0.0,1621418875.7
24,11.0,-2.0,1621418875.7
25,12.0,-5.0,1621418875.7
26,13.0,-1.0,1621418875.7
27,14.0,-4.0,1621418875.7
28,16.0,-7.0,1621418875.7
29,17.0,3.0,1621418875.7
30,18.0,2.0,1621418875.7
31,2.0,3.0,1621418876.7
32,4.0,-2.0,1621418876.7
33,5.0,-5.0,1621418876.7
34,6.0,4.0,1621418876.7
35,7.0,2.0,1621418876.7
36,8.0,-1.0,1621418876.7
37,9.0,-4.0,1621418876.7
38,10.0,1.0,1621418876.7
39,11.0,-2.0,1621418876.7
40,12.0,-5.0,1621418876.7
41,13.0,-1.0,1621418876.7
42,14.0,-4.0,1621418876.7
43,16.0,-6.0,1621418876.7
44,17.0,3.0,1621418876.7
45,18.0,2.0,1621418876.7
46,2.0,3.0,1621418877.7
47,4.0,-3.0,1621418877.7
48,5.0,-6.0,1621418877.7
49,6.0,4.0,1621418877.7
50,7.0,1.0,1621418877.7
51,8.0,-2.0,1621418877.7
52,9.0,-5.0,1621418877.7
53,10.0,0.0,1621418877.7
54,11.0,-2.0,1621418877.7
55,12.0,-5.0,1621418877.7
56,13.0,-1.0,1621418877.7
57,14.0,-4.0,1621418877.7
58,16.0,-7.0,1621418877.7
59,17.0,2.0,1621418877.7
60,18.0,2.0,1621418877.7
61,2.0,3.0,1621418878.7
62,4.0,-3.0,1621418878.7
63,5.0,-6.0,1621418878.7
64,6.0,4.0,1621418878.7
65,7.0,1.0,1621418878.7
66,8.0,-2.0,1621418878.7
67,9.0,-5.0,1621418878.7
68,10.0,0.0,1621418878.7
69,11.0,-2.0,1621418878.7
70,12.0,-5.0,1621418878.7
71,13.0,-1.0,1621418878.7
72,14.0,-4.0,1621418878.7
73,16.0,-7.0,1621418878.7
74,17.0,3.0,1621418878.7
75,18.0,2.0,1621418878.7
76,2.0,3.0,1621418879.8
77,4.0,-3.0,1621418879.8
78,5.0,-5.0,1621418879.8
79,6.0,4.0,1621418879.8
80,7.0,1.0,1621418879.8
81,8.0,-1.0,1621418879.8
82,9.0,-4.0,1621418879.8
83,10.0,1.0,1621418879.8
84,11.0,-2.0,1621418879.8
85,12.0,-5.0,1621418879.8
86,13.0,-1.0,1621418879.8
87,14.0,-4.0,1621418879.8
88,16.0,-7.0,1621418879.8
89,17.0,3.0,1621418879.8
90,18.0,2.0,1621418879.8
91,2.0,4.0,1621418880.8
92,4.0,-2.0,1621418880.8
93,5.0,-5.0,1621418880.8
94,6.0,5.0,1621418880.8
95,7.0,2.0,1621418880.8
96,8.0,-1.0,1621418880.8
97,9.0,-4.0,1621418880.8
98,10.0,1.0,1621418880.8
99,11.0,-1.0,1621418880.8
100,12.0,-4.0,1621418880.8
101,13.0,0.0,1621418880.8
102,14.0,-3.0,1621418880.8
103,16.0,-6.0,1621418880.8
104,17.0,3.0,1621418880.8
105,18.0,3.0,1621418880.8
106,2.0,3.0,1621418881.8
107,4.0,-3.0,1621418881.8
108,5.0,-5.0,1621418881.8
109,6.0,4.0,1621418881.8
110,7.0,1.0,1621418881.8
111,8.0,-1.0,1621418881.8
112,9.0,-4.0,1621418881.8
113,10.0,1.0,1621418881.8
114,11.0,-2.0,1621418881.8
115,12.0,-5.0,1621418881.8
116,13.0,-1.0,1621418881.8
117,14.0,-4.0,1621418881.8
118,16.0,-7.0,1621418881.8
119,17.0,3.0,1621418881.8
120,18.0,2.0,1621418881.8
121,2.0,3.0,1621418882.8
122,4.0,-3.0,1621418882.8
123,5.0,-6.0,1621418882.8
124,6.0,4.0,1621418882.8
125,7.0,1.0,1621418882.8
126,8.0,-2.0,1621418882.8
127,9.0,-4.0,1621418882.8
128,10.0,0.0,1621418882.8
129,11.0,-2.0,1621418882.8
130,12.0,-5.0,1621418882.8
131,13.0,-1.0,1621418882.8
132,14.0,-4.0,1621418882.8
133,16.0,-7.0,1621418882.8
134,17.0,3.0,1621418882.8
135,18.0,2.0,1621418882.8
136,2.0,4.0,1621418883.8
137,4.0,-2.0,1621418883.8
138,5.0,-5.0,1621418883.8
139,6.0,4.0,1621418883.8
140,7.0,2.0,1621418883.8
141,8.0,-1.0,1621418883.8
142,9.0,-4.0,1621418883.8
143,10.0,1.0,1621418883.8
144,11.0,-2.0,1621418883.8
145,12.0,-4.0,1621418883.8
146,13.0,0.0,1621418883.8
147,14.0,-4.0,1621418883.8
148,16.0,-6.0,1621418883.8
149,17.0,3.0,1621418883.8
150,18.0,2.0,1621418883.8
151,2.0,3.0,1621418884.8
152,4.0,-3.0,1621418884.8
153,5.0,-6.0,1621418884.8
154,6.0,4.0,1621418884.8
155,7.0,1.0,1621418884.8
156,8.0,-2.0,1621418884.8
157,9.0,-5.0,1621418884.8
158,10.0,0.0,1621418884.8
159,11.0,-2.0,1621418884.8
160,12.0,-5.0,1621418884.8
161,13.0,-1.0,1621418884.8
162,14.0,-4.0,1621418884.8
163,16.0,-7.0,1621418884.8
164,17.0,3.0,1621418884.8
165,18.0,2.0,1621418884.8
166,2.0,3.0,1621418885.9
167,4.0,-3.0,1621418885.9
168,5.0,-5.0,1621418885.9
169,6.0,4.0,1621418885.9
170,7.0,1.0,1621418885.9
171,8.0,-2.0,1621418885.9
172,9.0,-5.0,1621418885.9
173,10.0,0.0,1621418885.9
174,11.0,-2.0,1621418885.9
175,12.0,-5.0,1621418885.9
176,13.0,-1.0,1621418885.9
177,14.0,-4.0,1621418885.9
178,16.0,-7.0,1621418885.9
179,17.0,3.0,1621418885.9
180,18.0,2.0,1621418885.9
181,2.0,3.0,1621418886.9
182,4.0,-2.0,1621418886.9
183,5.0,-5.0,1621418886.9
184,6.0,4.0,1621418886.9
185,7.0,2.0,1621418886.9
186,8.0,-1.0,1621418886.9
187,9.0,-4.0,1621418886.9
188,10.0,1.0,1621418886.9
189,11.0,-2.0,1621418886.9
190,12.0,-4.0,1621418886.9
191,13.0,0.0,1621418886.9
192,14.0,-4.0,1621418886.9
193,16.0,-6.0,1621418886.9
194,17.0,3.0,1621418886.9
195,18.0,2.0,1621418886.9
196,2.0,4.0,1621418887.9
197,4.0,-2.0,1621418887.9
198,5.0,-5.0,1621418887.9
199,6.0,5.0,1621418887.9
200,7.0,2.0,1621418887.9
201,8.0,-1.0,1621418887.9
202,9.0,-4.0,1621418887.9
203,10.0,1.0,1621418887.9
