,DOM,delay,Time
1,2.0,3.0,1621006208.0
2,4.0,-3.0,1621006208.0
3,5.0,-6.0,1621006208.0
4,6.0,4.0,1621006208.0
5,7.0,1.0,1621006208.0
6,8.0,-2.0,1621006208.0
7,9.0,-5.0,1621006208.0
8,10.0,0.0,1621006208.0
9,11.0,-3.0,1621006208.0
10,12.0,-5.0,1621006208.0
11,13.0,-1.0,1621006208.0
12,14.0,-4.0,1621006208.0
13,16.0,-7.0,1621006208.0
14,17.0,2.0,1621006208.0
15,18.0,1.0,1621006208.0
16,2.0,3.0,1621006209.0
17,4.0,-2.0,1621006209.0
18,5.0,-5.0,1621006209.0
19,6.0,4.0,1621006209.0
20,7.0,2.0,1621006209.0
21,8.0,-1.0,1621006209.0
22,9.0,-4.0,1621006209.0
23,10.0,0.0,1621006209.0
24,11.0,-2.0,1621006209.0
25,12.0,-5.0,1621006209.0
26,13.0,-1.0,1621006209.0
27,14.0,-4.0,1621006209.0
28,16.0,-7.0,1621006209.0
29,17.0,3.0,1621006209.0
30,18.0,2.0,1621006209.0
31,2.0,4.0,1621006210.0
32,4.0,-2.0,1621006210.0
33,5.0,-5.0,1621006210.0
34,6.0,5.0,1621006210.0
35,7.0,2.0,1621006210.0
36,8.0,-1.0,1621006210.0
37,9.0,-4.0,1621006210.0
38,10.0,1.0,1621006210.0
39,11.0,-2.0,1621006210.0
40,12.0,-5.0,1621006210.0
41,13.0,-1.0,1621006210.0
42,14.0,-4.0,1621006210.0
43,16.0,-7.0,1621006210.0
44,17.0,3.0,1621006210.0
45,18.0,2.0,1621006210.0
46,2.0,3.0,1621006211.0
47,4.0,-2.0,1621006211.0
48,5.0,-5.0,1621006211.0
49,6.0,4.0,1621006211.0
50,7.0,1.0,1621006211.0
51,8.0,-2.0,1621006211.0
52,9.0,-5.0,1621006211.0
53,10.0,0.0,1621006211.0
54,11.0,-2.0,1621006211.0
55,12.0,-5.0,1621006211.0
56,13.0,-1.0,1621006211.0
57,14.0,-4.0,1621006211.0
58,16.0,-7.0,1621006211.0
59,17.0,2.0,1621006211.0
60,18.0,2.0,1621006211.0
61,2.0,3.0,1621006212.1
62,4.0,-3.0,1621006212.1
63,5.0,-6.0,1621006212.1
64,6.0,4.0,1621006212.1
65,7.0,1.0,1621006212.1
66,8.0,-2.0,1621006212.1
67,9.0,-5.0,1621006212.1
68,10.0,0.0,1621006212.1
69,11.0,-3.0,1621006212.1
70,12.0,-5.0,1621006212.1
71,13.0,-1.0,1621006212.1
72,14.0,-5.0,1621006212.1
73,16.0,-7.0,1621006212.1
74,17.0,2.0,1621006212.1
75,18.0,1.0,1621006212.1
76,2.0,3.0,1621006213.1
77,4.0,-3.0,1621006213.1
78,5.0,-5.0,1621006213.1
79,6.0,4.0,1621006213.1
80,7.0,1.0,1621006213.1
81,8.0,-2.0,1621006213.1
82,9.0,-5.0,1621006213.1
83,10.0,0.0,1621006213.1
84,11.0,-2.0,1621006213.1
85,12.0,-5.0,1621006213.1
86,13.0,-1.0,1621006213.1
87,14.0,-4.0,1621006213.1
88,16.0,-7.0,1621006213.1
89,17.0,2.0,1621006213.1
90,18.0,2.0,1621006213.1
91,2.0,4.0,1621006214.1
92,4.0,-2.0,1621006214.1
93,5.0,-5.0,1621006214.1
94,6.0,4.0,1621006214.1
95,7.0,2.0,1621006214.1
96,8.0,-1.0,1621006214.1
97,9.0,-4.0,1621006214.1
98,10.0,0.0,1621006214.1
99,11.0,-2.0,1621006214.1
100,12.0,-5.0,1621006214.1
101,13.0,-1.0,1621006214.1
102,14.0,-4.0,1621006214.1
103,16.0,-7.0,1621006214.1
104,17.0,2.0,1621006214.1
105,18.0,2.0,1621006214.1
106,2.0,4.0,1621006215.1
107,4.0,-2.0,1621006215.1
108,5.0,-5.0,1621006215.1
109,6.0,4.0,1621006215.1
110,7.0,2.0,1621006215.1
111,8.0,-1.0,1621006215.1
112,9.0,-4.0,1621006215.1
113,10.0,1.0,1621006215.1
114,11.0,-2.0,1621006215.1
115,12.0,-5.0,1621006215.1
116,13.0,-1.0,1621006215.1
117,14.0,-4.0,1621006215.1
118,16.0,-7.0,1621006215.1
119,17.0,3.0,1621006215.1
120,18.0,2.0,1621006215.1
121,2.0,3.0,1621006216.1
122,4.0,-3.0,1621006216.1
123,5.0,-5.0,1621006216.1
124,6.0,4.0,1621006216.1
125,7.0,1.0,1621006216.1
126,8.0,-2.0,1621006216.1
127,9.0,-5.0,1621006216.1
128,10.0,0.0,1621006216.1
129,11.0,-2.0,1621006216.1
130,12.0,-5.0,1621006216.1
131,13.0,-1.0,1621006216.1
132,14.0,-4.0,1621006216.1
133,16.0,-7.0,1621006216.1
134,17.0,2.0,1621006216.1
135,18.0,1.0,1621006216.1
136,2.0,3.0,1621006217.1
137,4.0,-3.0,1621006217.1
138,5.0,-5.0,1621006217.1
139,6.0,4.0,1621006217.1
140,7.0,1.0,1621006217.1
141,8.0,-2.0,1621006217.1
142,9.0,-5.0,1621006217.1
143,10.0,0.0,1621006217.1
144,11.0,-2.0,1621006217.1
145,12.0,-5.0,1621006217.1
146,13.0,-1.0,1621006217.1
147,14.0,-4.0,1621006217.1
148,16.0,-7.0,1621006217.1
149,17.0,2.0,1621006217.1
150,18.0,1.0,1621006217.1
151,2.0,3.0,1621006218.2
152,4.0,-2.0,1621006218.2
153,5.0,-5.0,1621006218.2
154,6.0,4.0,1621006218.2
155,7.0,1.0,1621006218.2
156,8.0,-1.0,1621006218.2
157,9.0,-4.0,1621006218.2
158,10.0,0.0,1621006218.2
159,11.0,-2.0,1621006218.2
160,12.0,-5.0,1621006218.2
161,13.0,-1.0,1621006218.2
162,14.0,-4.0,1621006218.2
163,16.0,-7.0,1621006218.2
164,17.0,2.0,1621006218.2
165,18.0,2.0,1621006218.2
166,2.0,3.0,1621006219.2
167,4.0,-3.0,1621006219.2
168,5.0,-5.0,1621006219.2
169,6.0,4.0,1621006219.2
170,7.0,1.0,1621006219.2
171,8.0,-2.0,1621006219.2
172,9.0,-5.0,1621006219.2
173,10.0,0.0,1621006219.2
174,11.0,-2.0,1621006219.2
175,12.0,-5.0,1621006219.2
176,13.0,-1.0,1621006219.2
177,14.0,-4.0,1621006219.2
178,16.0,-7.0,1621006219.2
179,17.0,2.0,1621006219.2
180,18.0,1.0,1621006219.2
181,2.0,3.0,1621006220.2
182,4.0,-3.0,1621006220.2
183,5.0,-6.0,1621006220.2
184,6.0,4.0,1621006220.2
185,7.0,1.0,1621006220.2
186,8.0,-2.0,1621006220.2
187,9.0,-5.0,1621006220.2
188,10.0,0.0,1621006220.2
189,11.0,-2.0,1621006220.2
190,12.0,-5.0,1621006220.2
191,13.0,-1.0,1621006220.2
192,14.0,-4.0,1621006220.2
193,16.0,-7.0,1621006220.2
194,17.0,2.0,1621006220.2
195,18.0,1.0,1621006220.2
196,2.0,3.0,1621006221.2
197,4.0,-3.0,1621006221.2
198,5.0,-6.0,1621006221.2
199,6.0,4.0,1621006221.2
200,7.0,1.0,1621006221.2
201,8.0,-2.0,1621006221.2
202,9.0,-5.0,1621006221.2
203,10.0,0.0,1621006221.2
204,11.0,-3.0,1621006221.2
205,12.0,-5.0,1621006221.2
206,13.0,-2.0,1621006221.2
207,14.0,-5.0,1621006221.2
208,16.0,-7.0,1621006221.2
209,17.0,2.0,1621006221.2
210,18.0,1.0,1621006221.2
211,2.0,4.0,1621006222.2
212,4.0,-2.0,1621006222.2
213,5.0,-5.0,1621006222.2
214,6.0,4.0,1621006222.2
215,7.0,2.0,1621006222.2
216,8.0,-1.0,1621006222.2
217,9.0,-4.0,1621006222.2
218,10.0,1.0,1621006222.2
219,11.0,-2.0,1621006222.2
220,12.0,-5.0,1621006222.2
221,13.0,-1.0,1621006222.2
222,14.0,-4.0,1621006222.2
223,16.0,-7.0,1621006222.2
224,17.0,3.0,1621006222.2
225,18.0,2.0,1621006222.2
226,2.0,3.0,1621006223.2
227,4.0,-3.0,1621006223.2
228,5.0,-6.0,1621006223.2
229,6.0,4.0,1621006223.2
230,7.0,1.0,1621006223.2
231,8.0,-2.0,1621006223.2
232,9.0,-5.0,1621006223.2
233,10.0,0.0,1621006223.2
234,11.0,-3.0,1621006223.2
235,12.0,-5.0,1621006223.2
236,13.0,-2.0,1621006223.2
237,14.0,-5.0,1621006223.2
238,16.0,-7.0,1621006223.2
239,17.0,2.0,1621006223.2
