,DOM,delay,Time
1,2.0,4.0,1620612001.3
2,6.0,5.0,1620612001.3
3,11.0,-4.0,1620612001.3
4,12.0,5.0,1620612001.3
5,13.0,-3.0,1620612001.3
6,14.0,0.0,1620612001.3
7,16.0,3.0,1620612001.3
8,18.0,-1.0,1620612001.3
9,2.0,4.0,1620612002.3
10,6.0,4.0,1620612002.3
11,11.0,-4.0,1620612002.3
12,12.0,5.0,1620612002.3
13,13.0,-3.0,1620612002.3
14,14.0,0.0,1620612002.3
15,16.0,3.0,1620612002.3
16,18.0,-1.0,1620612002.3
17,2.0,3.0,1620612003.3
18,6.0,4.0,1620612003.3
19,11.0,-5.0,1620612003.3
20,12.0,5.0,1620612003.3
21,13.0,-4.0,1620612003.3
22,14.0,-1.0,1620612003.3
23,16.0,3.0,1620612003.3
24,18.0,-1.0,1620612003.3
25,2.0,3.0,1620612004.3
26,6.0,4.0,1620612004.3
27,11.0,-5.0,1620612004.3
28,12.0,5.0,1620612004.3
29,13.0,-4.0,1620612004.3
30,14.0,-1.0,1620612004.3
31,16.0,3.0,1620612004.3
32,18.0,-1.0,1620612004.3
33,2.0,3.0,1620612005.3
34,6.0,4.0,1620612005.3
35,11.0,-5.0,1620612005.3
36,12.0,4.0,1620612005.3
37,13.0,-4.0,1620612005.3
38,14.0,-1.0,1620612005.3
39,16.0,2.0,1620612005.3
40,18.0,-2.0,1620612005.3
41,2.0,4.0,1620612006.4
42,6.0,4.0,1620612006.4
43,11.0,-5.0,1620612006.4
44,12.0,5.0,1620612006.4
45,13.0,-3.0,1620612006.4
46,14.0,0.0,1620612006.4
47,16.0,3.0,1620612006.4
48,18.0,-1.0,1620612006.4
49,2.0,3.0,1620612007.4
50,6.0,4.0,1620612007.4
51,11.0,-5.0,1620612007.4
52,12.0,5.0,1620612007.4
53,13.0,-4.0,1620612007.4
54,14.0,-1.0,1620612007.4
55,16.0,3.0,1620612007.4
56,18.0,-1.0,1620612007.4
57,2.0,3.0,1620612008.4
58,6.0,4.0,1620612008.4
59,11.0,-5.0,1620612008.4
60,12.0,4.0,1620612008.4
61,13.0,-4.0,1620612008.4
62,14.0,-1.0,1620612008.4
63,16.0,3.0,1620612008.4
64,18.0,-2.0,1620612008.4
65,2.0,4.0,1620612009.4
66,6.0,4.0,1620612009.4
67,11.0,-5.0,1620612009.4
68,12.0,5.0,1620612009.4
69,13.0,-3.0,1620612009.4
70,14.0,0.0,1620612009.4
71,16.0,3.0,1620612009.4
72,18.0,-1.0,1620612009.4
73,2.0,3.0,1620612010.4
74,6.0,4.0,1620612010.4
75,11.0,-5.0,1620612010.4
76,12.0,4.0,1620612010.4
77,13.0,-4.0,1620612010.4
78,14.0,-1.0,1620612010.4
79,16.0,3.0,1620612010.4
80,18.0,-2.0,1620612010.4
81,2.0,3.0,1620612011.4
82,6.0,4.0,1620612011.4
83,11.0,-5.0,1620612011.4
84,12.0,5.0,1620612011.4
85,13.0,-4.0,1620612011.4
86,14.0,-1.0,1620612011.4
87,16.0,3.0,1620612011.4
88,18.0,-1.0,1620612011.4
89,2.0,4.0,1620612012.5
90,6.0,4.0,1620612012.5
91,11.0,-5.0,1620612012.5
92,12.0,5.0,1620612012.5
93,13.0,-3.0,1620612012.5
94,14.0,0.0,1620612012.5
95,16.0,3.0,1620612012.5
96,18.0,-1.0,1620612012.5
97,2.0,4.0,1620612013.5
98,6.0,4.0,1620612013.5
99,11.0,-5.0,1620612013.5
100,12.0,5.0,1620612013.5
101,13.0,-3.0,1620612013.5
102,14.0,0.0,1620612013.5
103,16.0,3.0,1620612013.5
104,18.0,-1.0,1620612013.5
105,2.0,4.0,1620612014.5
106,6.0,4.0,1620612014.5
107,11.0,-5.0,1620612014.5
108,12.0,5.0,1620612014.5
109,13.0,-3.0,1620612014.5
110,14.0,-1.0,1620612014.5
111,16.0,3.0,1620612014.5
112,18.0,-1.0,1620612014.5
113,2.0,3.0,1620612015.5
114,6.0,4.0,1620612015.5
115,11.0,-5.0,1620612015.5
116,12.0,4.0,1620612015.5
117,13.0,-4.0,1620612015.5
118,14.0,-1.0,1620612015.5
119,16.0,3.0,1620612015.5
120,18.0,-1.0,1620612015.5
121,2.0,4.0,1620612016.5
122,6.0,4.0,1620612016.5
123,11.0,-5.0,1620612016.5
124,12.0,5.0,1620612016.5
125,13.0,-3.0,1620612016.5
126,14.0,0.0,1620612016.5
127,16.0,3.0,1620612016.5
128,18.0,-1.0,1620612016.5
129,2.0,4.0,1620612017.5
130,6.0,4.0,1620612017.5
131,11.0,-5.0,1620612017.5
132,12.0,5.0,1620612017.5
133,13.0,-3.0,1620612017.5
134,14.0,-1.0,1620612017.5
135,16.0,3.0,1620612017.5
136,18.0,-1.0,1620612017.5
137,2.0,3.0,1620612018.6
138,6.0,4.0,1620612018.6
139,11.0,-5.0,1620612018.6
140,12.0,5.0,1620612018.6
141,13.0,-4.0,1620612018.6
142,14.0,-1.0,1620612018.6
143,16.0,3.0,1620612018.6
144,18.0,-1.0,1620612018.6
145,2.0,3.0,1620612019.6
146,6.0,4.0,1620612019.6
147,11.0,-5.0,1620612019.6
148,12.0,5.0,1620612019.6
149,13.0,-4.0,1620612019.6
150,14.0,-1.0,1620612019.6
151,16.0,3.0,1620612019.6
152,18.0,-1.0,1620612019.6
153,2.0,3.0,1620612020.6
154,6.0,4.0,1620612020.6
155,11.0,-5.0,1620612020.6
156,12.0,5.0,1620612020.6
157,13.0,-4.0,1620612020.6
158,14.0,-1.0,1620612020.6
159,16.0,3.0,1620612020.6
160,18.0,-1.0,1620612020.6
161,2.0,3.0,1620612021.6
162,6.0,4.0,1620612021.6
163,11.0,-5.0,1620612021.6
164,12.0,5.0,1620612021.6
165,13.0,-4.0,1620612021.6
166,14.0,-1.0,1620612021.6
167,16.0,3.0,1620612021.6
168,18.0,-1.0,1620612021.6
169,2.0,4.0,1620612022.6
170,6.0,4.0,1620612022.6
171,11.0,-5.0,1620612022.6
172,12.0,5.0,1620612022.6
173,13.0,-3.0,1620612022.6
174,14.0,0.0,1620612022.6
175,16.0,3.0,1620612022.6
176,18.0,-1.0,1620612022.6
177,2.0,3.0,1620612023.6
178,6.0,3.0,1620612023.6
179,11.0,-6.0,1620612023.6
180,12.0,4.0,1620612023.6
181,13.0,-4.0,1620612023.6
182,14.0,-1.0,1620612023.6
183,16.0,2.0,1620612023.6
184,18.0,-2.0,1620612023.6
185,2.0,4.0,1620612024.7
186,6.0,4.0,1620612024.7
187,11.0,-5.0,1620612024.7
188,12.0,5.0,1620612024.7
189,13.0,-3.0,1620612024.7
190,14.0,0.0,1620612024.7
191,16.0,3.0,1620612024.7
192,18.0,-1.0,1620612024.7
193,2.0,3.0,1620612025.7
194,6.0,4.0,1620612025.7
195,11.0,-5.0,1620612025.7
196,12.0,5.0,1620612025.7
197,13.0,-4.0,1620612025.7
198,14.0,-1.0,1620612025.7
199,16.0,3.0,1620612025.7
200,18.0,-1.0,1620612025.7
201,2.0,3.0,1620612026.7
202,6.0,4.0,1620612026.7
203,11.0,-5.0,1620612026.7
204,12.0,5.0,1620612026.7
205,13.0,-4.0,1620612026.7
206,14.0,-1.0,1620612026.7
207,16.0,3.0,1620612026.7
208,18.0,-1.0,1620612026.7
