,DOM,delay,Time
222,16.0,-6.0,1621522817.2
223,17.0,3.0,1621522817.2
224,18.0,2.0,1621522817.2
225,2.0,4.0,1621522818.2
226,4.0,-2.0,1621522818.2
227,5.0,-5.0,1621522818.2
228,6.0,5.0,1621522818.2
229,7.0,2.0,1621522818.2
230,8.0,-1.0,1621522818.2
231,9.0,-4.0,1621522818.2
232,10.0,1.0,1621522818.2
233,11.0,-1.0,1621522818.2
234,12.0,-4.0,1621522818.2
235,13.0,0.0,1621522818.2
236,16.0,-6.0,1621522818.2
237,17.0,3.0,1621522818.2
238,18.0,3.0,1621522818.2
239,2.0,3.0,1621522819.2
240,4.0,-2.0,1621522819.2
241,5.0,-5.0,1621522819.2
242,6.0,4.0,1621522819.2
243,7.0,2.0,1621522819.2
244,8.0,-1.0,1621522819.2
245,9.0,-4.0,1621522819.2
246,10.0,1.0,1621522819.2
247,11.0,-2.0,1621522819.2
248,12.0,-4.0,1621522819.2
249,13.0,-1.0,1621522819.2
250,16.0,-6.0,1621522819.2
251,17.0,3.0,1621522819.2
252,18.0,2.0,1621522819.2
253,2.0,4.0,1621522820.3
254,4.0,-2.0,1621522820.3
255,5.0,-5.0,1621522820.3
256,6.0,5.0,1621522820.3
257,7.0,2.0,1621522820.3
258,8.0,-1.0,1621522820.3
259,9.0,-4.0,1621522820.3
260,10.0,1.0,1621522820.3
261,11.0,-1.0,1621522820.3
262,12.0,-4.0,1621522820.3
263,13.0,0.0,1621522820.3
264,16.0,-6.0,1621522820.3
265,17.0,3.0,1621522820.3
266,18.0,3.0,1621522820.3
267,2.0,3.0,1621522821.3
268,4.0,-2.0,1621522821.3
269,5.0,-5.0,1621522821.3
270,6.0,4.0,1621522821.3
271,7.0,2.0,1621522821.3
272,8.0,-1.0,1621522821.3
273,9.0,-4.0,1621522821.3
274,10.0,1.0,1621522821.3
275,11.0,-2.0,1621522821.3
276,12.0,-4.0,1621522821.3
277,13.0,0.0,1621522821.3
278,16.0,-6.0,1621522821.3
279,17.0,3.0,1621522821.3
280,18.0,2.0,1621522821.3
281,2.0,4.0,1621522822.3
282,4.0,-2.0,1621522822.3
283,5.0,-5.0,1621522822.3
284,6.0,5.0,1621522822.3
285,7.0,2.0,1621522822.3
286,8.0,-1.0,1621522822.3
287,9.0,-4.0,1621522822.3
288,10.0,1.0,1621522822.3
289,11.0,-1.0,1621522822.3
290,12.0,-4.0,1621522822.3
291,13.0,0.0,1621522822.3
292,16.0,-6.0,1621522822.3
293,17.0,3.0,1621522822.3
294,18.0,2.0,1621522822.3
295,2.0,3.0,1621522823.3
296,4.0,-3.0,1621522823.3
297,5.0,-5.0,1621522823.3
298,6.0,4.0,1621522823.3
299,7.0,1.0,1621522823.3
300,8.0,-1.0,1621522823.3
301,9.0,-4.0,1621522823.3
302,10.0,0.0,1621522823.3
303,11.0,-2.0,1621522823.3
304,12.0,-5.0,1621522823.3
305,13.0,-1.0,1621522823.3
306,16.0,-7.0,1621522823.3
307,17.0,3.0,1621522823.3
308,18.0,2.0,1621522823.3
309,2.0,4.0,1621522824.3
310,4.0,-2.0,1621522824.3
311,5.0,-5.0,1621522824.3
312,6.0,5.0,1621522824.3
313,7.0,2.0,1621522824.3
314,8.0,-1.0,1621522824.3
315,9.0,-4.0,1621522824.3
316,10.0,1.0,1621522824.3
317,11.0,-1.0,1621522824.3
318,12.0,-4.0,1621522824.3
319,13.0,0.0,1621522824.3
320,16.0,-6.0,1621522824.3
321,17.0,3.0,1621522824.3
322,18.0,3.0,1621522824.3
323,2.0,3.0,1621522825.3
324,4.0,-3.0,1621522825.3
325,5.0,-5.0,1621522825.3
326,6.0,4.0,1621522825.3
327,7.0,2.0,1621522825.3
328,8.0,-1.0,1621522825.3
329,9.0,-4.0,1621522825.3
330,10.0,1.0,1621522825.3
331,11.0,-2.0,1621522825.3
332,12.0,-4.0,1621522825.3
333,13.0,-1.0,1621522825.3
334,16.0,-6.0,1621522825.3
335,17.0,3.0,1621522825.3
336,18.0,2.0,1621522825.3
337,2.0,3.0,1621522826.4
338,4.0,-3.0,1621522826.4
339,5.0,-5.0,1621522826.4
340,6.0,4.0,1621522826.4
341,7.0,1.0,1621522826.4
342,8.0,-1.0,1621522826.4
343,9.0,-4.0,1621522826.4
344,10.0,0.0,1621522826.4
345,11.0,-2.0,1621522826.4
346,12.0,-5.0,1621522826.4
347,13.0,-1.0,1621522826.4
348,16.0,-7.0,1621522826.4
349,17.0,3.0,1621522826.4
350,18.0,2.0,1621522826.4
351,2.0,3.0,1621522827.4
352,4.0,-2.0,1621522827.4
353,5.0,-5.0,1621522827.4
354,6.0,4.0,1621522827.4
355,7.0,2.0,1621522827.4
356,8.0,-1.0,1621522827.4
357,9.0,-4.0,1621522827.4
358,10.0,1.0,1621522827.4
359,11.0,-2.0,1621522827.4
360,12.0,-4.0,1621522827.4
361,13.0,0.0,1621522827.4
362,16.0,-6.0,1621522827.4
363,17.0,3.0,1621522827.4
364,18.0,2.0,1621522827.4
365,2.0,3.0,1621522828.4
366,4.0,-2.0,1621522828.4
367,5.0,-5.0,1621522828.4
368,6.0,5.0,1621522828.4
369,7.0,2.0,1621522828.4
370,8.0,-1.0,1621522828.4
371,9.0,-4.0,1621522828.4
372,10.0,1.0,1621522828.4
373,11.0,-2.0,1621522828.4
374,12.0,-4.0,1621522828.4
375,13.0,0.0,1621522828.4
376,16.0,-6.0,1621522828.4
377,17.0,3.0,1621522828.4
378,18.0,2.0,1621522828.4
379,2.0,3.0,1621522829.4
380,4.0,-2.0,1621522829.4
381,5.0,-5.0,1621522829.4
382,6.0,5.0,1621522829.4
383,7.0,2.0,1621522829.4
384,8.0,-1.0,1621522829.4
385,9.0,-4.0,1621522829.4
386,10.0,1.0,1621522829.4
387,11.0,-2.0,1621522829.4
388,12.0,-4.0,1621522829.4
389,13.0,0.0,1621522829.4
390,16.0,-6.0,1621522829.4
391,17.0,3.0,1621522829.4
392,18.0,2.0,1621522829.4
393,2.0,3.0,1621522830.4
394,4.0,-2.0,1621522830.4
395,5.0,-5.0,1621522830.4
396,6.0,4.0,1621522830.4
397,7.0,2.0,1621522830.4
398,8.0,-1.0,1621522830.4
399,9.0,-4.0,1621522830.4
400,10.0,1.0,1621522830.4
401,11.0,-2.0,1621522830.4
402,12.0,-4.0,1621522830.4
403,13.0,-1.0,1621522830.4
404,16.0,-6.0,1621522830.4
405,17.0,3.0,1621522830.4
406,18.0,2.0,1621522830.4
407,2.0,4.0,1621522831.4
408,4.0,-2.0,1621522831.4
409,5.0,-5.0,1621522831.4
410,6.0,5.0,1621522831.4
411,7.0,2.0,1621522831.4
412,8.0,-1.0,1621522831.4
413,9.0,-4.0,1621522831.4
414,10.0,1.0,1621522831.4
415,11.0,-1.0,1621522831.4
416,12.0,-4.0,1621522831.4
417,13.0,0.0,1621522831.4
418,16.0,-6.0,1621522831.4
419,17.0,3.0,1621522831.4
420,18.0,3.0,1621522831.4
421,2.0,4.0,1621522832.5
422,4.0,-2.0,1621522832.5
423,5.0,-5.0,1621522832.5
424,6.0,5.0,1621522832.5
425,7.0,2.0,1621522832.5
426,8.0,-1.0,1621522832.5
427,9.0,-4.0,1621522832.5
428,10.0,1.0,1621522832.5
429,11.0,-1.0,1621522832.5
430,12.0,-4.0,1621522832.5
431,13.0,0.0,1621522832.5
432,16.0,-6.0,1621522832.5
433,17.0,3.0,1621522832.5
434,18.0,3.0,1621522832.5
435,2.0,3.0,1621522833.5
436,4.0,-2.0,1621522833.5
437,5.0,-5.0,1621522833.5
438,6.0,5.0,1621522833.5
439,7.0,2.0,1621522833.5
440,8.0,-1.0,1621522833.5
441,9.0,-4.0,1621522833.5
442,10.0,1.0,1621522833.5
443,11.0,-2.0,1621522833.5
444,12.0,-4.0,1621522833.5
445,13.0,0.0,1621522833.5
446,16.0,-6.0,1621522833.5
447,17.0,3.0,1621522833.5
448,18.0,2.0,1621522833.5
449,2.0,3.0,1621522834.5
450,4.0,-3.0,1621522834.5
451,5.0,-5.0,1621522834.5
452,6.0,4.0,1621522834.5
453,7.0,2.0,1621522834.5
454,8.0,-1.0,1621522834.5
455,9.0,-4.0,1621522834.5
456,10.0,1.0,1621522834.5
457,11.0,-2.0,1621522834.5
458,12.0,-5.0,1621522834.5
459,13.0,-1.0,1621522834.5
460,16.0,-6.0,1621522834.5
461,17.0,3.0,1621522834.5
462,18.0,2.0,1621522834.5
463,2.0,3.0,1621522835.5
464,4.0,-2.0,1621522835.5
465,5.0,-5.0,1621522835.5
466,6.0,4.0,1621522835.5
467,7.0,2.0,1621522835.5
468,8.0,-1.0,1621522835.5
469,9.0,-4.0,1621522835.5
470,10.0,1.0,1621522835.5
471,11.0,-2.0,1621522835.5
472,12.0,-4.0,1621522835.5
473,13.0,0.0,1621522835.5
474,16.0,-6.0,1621522835.5
475,17.0,3.0,1621522835.5
476,18.0,2.0,1621522835.5
477,2.0,3.0,1621522836.5
478,4.0,-2.0,1621522836.5
479,5.0,-5.0,1621522836.5
480,6.0,4.0,1621522836.5
481,7.0,2.0,1621522836.5
482,8.0,-1.0,1621522836.5
483,9.0,-4.0,1621522836.5
484,10.0,1.0,1621522836.5
485,11.0,-2.0,1621522836.5
486,12.0,-4.0,1621522836.5
487,13.0,0.0,1621522836.5
488,16.0,-6.0,1621522836.5
489,17.0,3.0,1621522836.5
490,18.0,2.0,1621522836.5
491,2.0,4.0,1621522837.5
492,4.0,-2.0,1621522837.5
493,5.0,-5.0,1621522837.5
494,6.0,5.0,1621522837.5
495,7.0,2.0,1621522837.5
496,8.0,-1.0,1621522837.5
497,9.0,-4.0,1621522837.5
498,10.0,1.0,1621522837.5
499,11.0,-1.0,1621522837.5
500,12.0,-4.0,1621522837.5
501,13.0,0.0,1621522837.5
502,16.0,-6.0,1621522837.5
503,17.0,3.0,1621522837.5
504,18.0,2.0,1621522837.5
505,2.0,3.0,1621522838.6
506,4.0,-3.0,1621522838.6
507,5.0,-5.0,1621522838.6
508,6.0,4.0,1621522838.6
509,7.0,2.0,1621522838.6
510,8.0,-1.0,1621522838.6
511,9.0,-4.0,1621522838.6
512,10.0,1.0,1621522838.6
513,11.0,-2.0,1621522838.6
514,12.0,-4.0,1621522838.6
515,13.0,-1.0,1621522838.6
516,16.0,-6.0,1621522838.6
517,17.0,3.0,1621522838.6
518,18.0,2.0,1621522838.6
519,2.0,3.0,1621522839.6
520,4.0,-3.0,1621522839.6
521,5.0,-5.0,1621522839.6
522,6.0,4.0,1621522839.6
523,7.0,1.0,1621522839.6
524,8.0,-1.0,1621522839.6
525,9.0,-4.0,1621522839.6
526,10.0,1.0,1621522839.6
527,11.0,-2.0,1621522839.6
528,12.0,-5.0,1621522839.6
529,13.0,-1.0,1621522839.6
530,16.0,-7.0,1621522839.6
531,17.0,3.0,1621522839.6
532,18.0,2.0,1621522839.6
533,2.0,4.0,1621522840.6
534,4.0,-2.0,1621522840.6
535,5.0,-5.0,1621522840.6
536,6.0,4.0,1621522840.6
537,7.0,2.0,1621522840.6
538,8.0,-1.0,1621522840.6
539,9.0,-4.0,1621522840.6
540,10.0,1.0,1621522840.6
541,11.0,-2.0,1621522840.6
542,12.0,-4.0,1621522840.6
543,13.0,0.0,1621522840.6
544,16.0,-6.0,1621522840.6
545,17.0,3.0,1621522840.6
546,18.0,2.0,1621522840.6
547,2.0,4.0,1621522841.6
548,4.0,-2.0,1621522841.6
549,5.0,-5.0,1621522841.6
550,6.0,5.0,1621522841.6
551,7.0,2.0,1621522841.6
552,8.0,-1.0,1621522841.6
553,9.0,-4.0,1621522841.6
554,10.0,1.0,1621522841.6
555,11.0,-1.0,1621522841.6
556,12.0,-4.0,1621522841.6
557,13.0,0.0,1621522841.6
558,16.0,-6.0,1621522841.6
559,17.0,3.0,1621522841.6
560,18.0,2.0,1621522841.6
561,2.0,4.0,1621522842.6
562,4.0,-2.0,1621522842.6
563,5.0,-5.0,1621522842.6
564,6.0,5.0,1621522842.6
565,7.0,2.0,1621522842.6
566,8.0,-1.0,1621522842.6
567,9.0,-4.0,1621522842.6
568,10.0,1.0,1621522842.6
569,11.0,-2.0,1621522842.6
570,12.0,-4.0,1621522842.6
571,13.0,0.0,1621522842.6
572,16.0,-6.0,1621522842.6
573,17.0,3.0,1621522842.6
574,18.0,2.0,1621522842.6
575,2.0,3.0,1621522843.6
576,4.0,-3.0,1621522843.6
577,5.0,-5.0,1621522843.6
578,6.0,4.0,1621522843.6
579,7.0,1.0,1621522843.6
580,8.0,-1.0,1621522843.6
581,9.0,-4.0,1621522843.6
582,10.0,1.0,1621522843.6
583,11.0,-2.0,1621522843.6
584,12.0,-5.0,1621522843.6
585,13.0,-1.0,1621522843.6
586,16.0,-6.0,1621522843.6
587,17.0,3.0,1621522843.6
588,18.0,2.0,1621522843.6
589,2.0,3.0,1621522844.7
590,4.0,-3.0,1621522844.7
591,5.0,-5.0,1621522844.7
592,6.0,4.0,1621522844.7
593,7.0,1.0,1621522844.7
594,8.0,-1.0,1621522844.7
595,9.0,-4.0,1621522844.7
596,10.0,1.0,1621522844.7
597,11.0,-2.0,1621522844.7
598,12.0,-4.0,1621522844.7
599,13.0,-1.0,1621522844.7
600,16.0,-6.0,1621522844.7
601,17.0,3.0,1621522844.7
602,18.0,2.0,1621522844.7
603,2.0,3.0,1621522845.7
604,4.0,-3.0,1621522845.7
605,5.0,-6.0,1621522845.7
606,6.0,4.0,1621522845.7
607,7.0,1.0,1621522845.7
608,8.0,-2.0,1621522845.7
609,9.0,-5.0,1621522845.7
610,10.0,0.0,1621522845.7
611,11.0,-2.0,1621522845.7
612,12.0,-5.0,1621522845.7
613,13.0,-1.0,1621522845.7
614,16.0,-7.0,1621522845.7
615,17.0,2.0,1621522845.7
616,18.0,2.0,1621522845.7
617,2.0,4.0,1621522846.7
618,4.0,-2.0,1621522846.7
619,5.0,-5.0,1621522846.7
620,6.0,5.0,1621522846.7
621,7.0,2.0,1621522846.7
622,8.0,-1.0,1621522846.7
623,9.0,-4.0,1621522846.7
624,10.0,1.0,1621522846.7
625,11.0,-1.0,1621522846.7
626,12.0,-4.0,1621522846.7
627,13.0,0.0,1621522846.7
628,16.0,-6.0,1621522846.7
629,17.0,3.0,1621522846.7
630,18.0,2.0,1621522846.7
631,2.0,3.0,1621522847.7
632,4.0,-2.0,1621522847.7
633,5.0,-5.0,1621522847.7
634,6.0,4.0,1621522847.7
635,7.0,2.0,1621522847.7
636,8.0,-1.0,1621522847.7
637,9.0,-4.0,1621522847.7
638,10.0,1.0,1621522847.7
639,11.0,-2.0,1621522847.7
640,12.0,-4.0,1621522847.7
641,13.0,-1.0,1621522847.7
642,16.0,-6.0,1621522847.7
643,17.0,3.0,1621522847.7
644,18.0,2.0,1621522847.7
645,2.0,4.0,1621522848.7
646,4.0,-2.0,1621522848.7
647,5.0,-5.0,1621522848.7
648,6.0,5.0,1621522848.7
649,7.0,2.0,1621522848.7
650,8.0,-1.0,1621522848.7
651,9.0,-4.0,1621522848.7
652,10.0,1.0,1621522848.7
653,11.0,-1.0,1621522848.7
654,12.0,-4.0,1621522848.7
655,13.0,0.0,1621522848.7
656,16.0,-6.0,1621522848.7
657,17.0,3.0,1621522848.7
658,18.0,3.0,1621522848.7
659,2.0,3.0,1621522849.7
660,4.0,-3.0,1621522849.7
661,5.0,-5.0,1621522849.7
662,6.0,4.0,1621522849.7
663,7.0,1.0,1621522849.7
664,8.0,-1.0,1621522849.7
665,9.0,-4.0,1621522849.7
666,10.0,1.0,1621522849.7
667,11.0,-2.0,1621522849.7
668,12.0,-5.0,1621522849.7
669,13.0,-1.0,1621522849.7
670,16.0,-6.0,1621522849.7
671,17.0,3.0,1621522849.7
672,18.0,2.0,1621522849.7
673,2.0,3.0,1621522850.8
674,4.0,-3.0,1621522850.8
675,5.0,-5.0,1621522850.8
676,6.0,4.0,1621522850.8
677,7.0,1.0,1621522850.8
678,8.0,-1.0,1621522850.8
679,9.0,-4.0,1621522850.8
680,10.0,0.0,1621522850.8
681,11.0,-2.0,1621522850.8
682,12.0,-5.0,1621522850.8
683,13.0,-1.0,1621522850.8
684,16.0,-7.0,1621522850.8
685,17.0,3.0,1621522850.8
686,18.0,2.0,1621522850.8
687,2.0,3.0,1621522851.8
688,4.0,-3.0,1621522851.8
689,5.0,-5.0,1621522851.8
690,6.0,4.0,1621522851.8
691,7.0,2.0,1621522851.8
692,8.0,-1.0,1621522851.8
693,9.0,-4.0,1621522851.8
694,10.0,1.0,1621522851.8
695,11.0,-2.0,1621522851.8
696,12.0,-4.0,1621522851.8
697,13.0,-1.0,1621522851.8
698,16.0,-6.0,1621522851.8
699,17.0,3.0,1621522851.8
700,18.0,2.0,1621522851.8
701,2.0,3.0,1621522852.8
702,4.0,-2.0,1621522852.8
703,5.0,-5.0,1621522852.8
704,6.0,4.0,1621522852.8
705,7.0,2.0,1621522852.8
706,8.0,-1.0,1621522852.8
707,9.0,-4.0,1621522852.8
708,10.0,1.0,1621522852.8
709,11.0,-2.0,1621522852.8
710,12.0,-4.0,1621522852.8
711,13.0,0.0,1621522852.8
712,16.0,-6.0,1621522852.8
713,17.0,3.0,1621522852.8
714,18.0,2.0,1621522852.8
715,2.0,3.0,1621522853.8
716,4.0,-2.0,1621522853.8
717,5.0,-5.0,1621522853.8
718,6.0,4.0,1621522853.8
719,7.0,2.0,1621522853.8
720,8.0,-1.0,1621522853.8
721,9.0,-4.0,1621522853.8
722,10.0,1.0,1621522853.8
723,11.0,-2.0,1621522853.8
724,12.0,-4.0,1621522853.8
725,13.0,0.0,1621522853.8
726,16.0,-6.0,1621522853.8
727,17.0,3.0,1621522853.8
728,18.0,2.0,1621522853.8
729,2.0,4.0,1621522854.8
730,4.0,-2.0,1621522854.8
731,5.0,-5.0,1621522854.8
732,6.0,5.0,1621522854.8
733,7.0,2.0,1621522854.8
734,8.0,-1.0,1621522854.8
735,9.0,-4.0,1621522854.8
736,10.0,1.0,1621522854.8
737,11.0,-1.0,1621522854.8
738,12.0,-4.0,1621522854.8
739,13.0,0.0,1621522854.8
740,16.0,-6.0,1621522854.8
741,17.0,3.0,1621522854.8
742,18.0,3.0,1621522854.8
743,2.0,3.0,1621522855.8
744,4.0,-3.0,1621522855.8
745,5.0,-5.0,1621522855.8
746,6.0,4.0,1621522855.8
747,7.0,1.0,1621522855.8
748,8.0,-1.0,1621522855.8
749,9.0,-4.0,1621522855.8
750,10.0,1.0,1621522855.8
751,11.0,-2.0,1621522855.8
752,12.0,-5.0,1621522855.8
753,13.0,-1.0,1621522855.8
754,16.0,-6.0,1621522855.8
755,17.0,3.0,1621522855.8
756,18.0,2.0,1621522855.8
757,2.0,3.0,1621522856.9
758,4.0,-3.0,1621522856.9
759,5.0,-5.0,1621522856.9
760,6.0,4.0,1621522856.9
761,7.0,1.0,1621522856.9
762,8.0,-1.0,1621522856.9
763,9.0,-4.0,1621522856.9
764,10.0,0.0,1621522856.9
765,11.0,-2.0,1621522856.9
766,12.0,-5.0,1621522856.9
767,13.0,-1.0,1621522856.9
768,16.0,-7.0,1621522856.9
769,17.0,3.0,1621522856.9
770,18.0,2.0,1621522856.9
771,2.0,3.0,1621522857.9
772,4.0,-2.0,1621522857.9
773,5.0,-5.0,1621522857.9
774,6.0,4.0,1621522857.9
775,7.0,2.0,1621522857.9
776,8.0,-1.0,1621522857.9
777,9.0,-4.0,1621522857.9
778,10.0,1.0,1621522857.9
779,11.0,-2.0,1621522857.9
780,12.0,-4.0,1621522857.9
781,13.0,-1.0,1621522857.9
782,16.0,-6.0,1621522857.9
783,17.0,3.0,1621522857.9
784,18.0,2.0,1621522857.9
785,2.0,4.0,1621522858.9
786,4.0,-2.0,1621522858.9
787,5.0,-5.0,1621522858.9
788,6.0,5.0,1621522858.9
789,7.0,2.0,1621522858.9
790,8.0,-1.0,1621522858.9
791,9.0,-4.0,1621522858.9
792,10.0,1.0,1621522858.9
793,11.0,-1.0,1621522858.9
794,12.0,-4.0,1621522858.9
795,13.0,0.0,1621522858.9
796,16.0,-6.0,1621522858.9
797,17.0,3.0,1621522858.9
