,DOM,delay,Time
1,2.0,3.0,1620734401.8
2,4.0,-3.0,1620734401.8
3,6.0,4.0,1620734401.8
4,10.0,4.0,1620734401.8
5,11.0,1.0,1620734401.8
6,12.0,-1.0,1620734401.8
7,13.0,2.0,1620734401.8
8,14.0,-7.0,1620734401.8
9,16.0,-3.0,1620734401.8
10,17.0,-7.0,1620734401.8
11,18.0,-7.0,1620734401.8
12,2.0,3.0,1620734402.8
13,4.0,-3.0,1620734402.8
14,6.0,4.0,1620734402.8
15,10.0,4.0,1620734402.8
16,11.0,1.0,1620734402.8
17,12.0,-2.0,1620734402.8
18,13.0,2.0,1620734402.8
19,14.0,-7.0,1620734402.8
20,16.0,-4.0,1620734402.8
21,17.0,-7.0,1620734402.8
22,18.0,-8.0,1620734402.8
23,2.0,3.0,1620734403.9
24,4.0,-2.0,1620734403.9
25,6.0,4.0,1620734403.9
26,10.0,4.0,1620734403.9
27,11.0,2.0,1620734403.9
28,12.0,-1.0,1620734403.9
29,13.0,3.0,1620734403.9
30,14.0,-7.0,1620734403.9
31,16.0,-3.0,1620734403.9
32,17.0,-6.0,1620734403.9
33,18.0,-7.0,1620734403.9
34,2.0,3.0,1620734404.9
35,4.0,-2.0,1620734404.9
36,6.0,4.0,1620734404.9
37,10.0,4.0,1620734404.9
38,11.0,2.0,1620734404.9
39,12.0,-1.0,1620734404.9
40,13.0,3.0,1620734404.9
41,14.0,-7.0,1620734404.9
42,16.0,-3.0,1620734404.9
43,17.0,-6.0,1620734404.9
44,18.0,-7.0,1620734404.9
45,2.0,3.0,1620734405.9
46,4.0,-3.0,1620734405.9
47,6.0,4.0,1620734405.9
48,10.0,4.0,1620734405.9
49,11.0,1.0,1620734405.9
50,12.0,-2.0,1620734405.9
51,13.0,2.0,1620734405.9
52,14.0,-7.0,1620734405.9
53,16.0,-3.0,1620734405.9
54,17.0,-7.0,1620734405.9
55,18.0,-8.0,1620734405.9
56,2.0,3.0,1620734406.9
57,4.0,-2.0,1620734406.9
58,6.0,4.0,1620734406.9
59,10.0,4.0,1620734406.9
60,11.0,2.0,1620734406.9
61,12.0,-1.0,1620734406.9
62,13.0,3.0,1620734406.9
63,14.0,-7.0,1620734406.9
64,16.0,-3.0,1620734406.9
65,17.0,-6.0,1620734406.9
66,18.0,-7.0,1620734406.9
67,2.0,3.0,1620734407.9
68,4.0,-3.0,1620734407.9
69,6.0,4.0,1620734407.9
70,10.0,4.0,1620734407.9
71,11.0,1.0,1620734407.9
72,12.0,-2.0,1620734407.9
73,13.0,2.0,1620734407.9
74,14.0,-7.0,1620734407.9
75,16.0,-4.0,1620734407.9
76,17.0,-7.0,1620734407.9
77,18.0,-8.0,1620734407.9
78,2.0,4.0,1620734408.9
79,4.0,-2.0,1620734408.9
80,6.0,5.0,1620734408.9
81,10.0,5.0,1620734408.9
82,11.0,2.0,1620734408.9
83,12.0,-1.0,1620734408.9
84,13.0,3.0,1620734408.9
85,14.0,-6.0,1620734408.9
86,16.0,-3.0,1620734408.9
87,17.0,-6.0,1620734408.9
88,18.0,-7.0,1620734408.9
89,2.0,3.0,1620734410.0
90,4.0,-3.0,1620734410.0
91,6.0,4.0,1620734410.0
92,10.0,4.0,1620734410.0
93,11.0,2.0,1620734410.0
94,12.0,-1.0,1620734410.0
95,13.0,2.0,1620734410.0
96,14.0,-7.0,1620734410.0
97,16.0,-3.0,1620734410.0
